HIP,dist (pc),Type,nexozodis (zodis),Visit #,Visit dt (years),Exp Time (days),Spec char time (days),exoEarth candidate yield,Hot Rocky yield, Warm Rocky yield, Cold Rocky yield, Hot SuperEarth yield, Warm SuperEarth yield, Cold SuperEarth yield, Hot Sub-Neptune yield, Warm Sub-Neptune yield, Cold Sub-Neptune yield,Hot Neptune yield, Warm Neptune yield, Cold Neptune yield, Hot Jupiter yield, Warm Jupiter yield, Cold Jupiter yield
102040,      20.8986,G5V,     0.210873,3,     0.755342,     0.327456,     0.197884,    0.0311972,   0.00188349,    0.0190970,  0.000303125,   0.00323260,    0.0247901,    0.0216760,   0.00165093,    0.0119982,    0.0353465,   0.00167082,   0.00305211,    0.0196574,   0.00500751,   0.00252202,    0.0166886
76829,      17.3923,F5IV-V,      5.60329,3,      2.06360,     0.240283,     0.111294,    0.0228713,    0.0120003,    0.0103598,      0.00000,    0.0203997,    0.0215835,    0.0109995,    0.0146123,    0.0129836,    0.0200457,   0.00277622,   0.00510145,    0.0107084,   0.00454545,   0.00488142,    0.0120362
14150,      21.2066,G8V,      1.23654,2,     0.352810,     0.362928,     0.268740,    0.0345443,  7.40173e-05,    0.0149742,  4.50347e-05,   0.00160829,    0.0549141,    0.0242677,  0.000965832,    0.0527158,    0.0514326,   0.00110816,    0.0159913,    0.0258745,   0.00558290,    0.0190578,    0.0280234
50505,      20.2503,G5,      1.74939,2,     0.321256,     0.435774,     0.362443,    0.0412647,  1.01280e-05,    0.0253524,   0.00134537,   0.00105555,    0.0591096,    0.0366235,  0.000961549,    0.0543928,    0.0572852,   0.00121827,    0.0168413,    0.0276283,   0.00617911,    0.0201043,    0.0294260
40843,      18.2269,F6V,      2.66278,3,      1.92801,     0.312725,     0.123247,    0.0295653,   0.00512912,    0.0177402,  0.000502194,    0.0102080,    0.0287121,    0.0193212,   0.00464408,    0.0255665,    0.0202336,   0.00197589,   0.00772851,    0.0112640,   0.00472550,   0.00802836,    0.0102854
36366,      18.0473,F0V...,      2.18982,4,      3.84565,     0.152315,    0.0548206,    0.0143838,    0.0128099,   0.00486409,      0.00000,    0.0117904,    0.0126824,    0.0123027,   0.00968461,  0.000847140,    0.0366654,   0.00322157,  6.31497e-05,    0.0163873,   0.00355584,      0.00000,    0.0182516
6706,      25.5935,F2V:var,      1.58890,2,      1.52941,     0.537912,     0.513950,    0.0507882,    0.0297560,    0.0175955,      0.00000,    0.0335495,    0.0576528,    0.0194229,    0.0281773,    0.0299208,    0.0571568,   0.00732738,   0.00735910,    0.0294479,   0.00979298,   0.00713191,    0.0382915
64583,      18.1771,F7IV,      2.15430,3,      1.89470,     0.226215,     0.388462,    0.0213478,   0.00515766,   0.00573777,  2.83351e-05,    0.0172964,    0.0240315,   0.00838371,    0.0129385,    0.0178341,    0.0178824,   0.00252514,   0.00680573,   0.00896450,   0.00452345,   0.00676944,   0.00947891
43587,      12.5901,G8V,      1.33607,3,     0.878472,     0.229781,    0.0234479,    0.0216569,    0.0191531,    0.0198449,   0.00291702,    0.0125103,    0.0142814,    0.0212201,    0.0112770,    0.0123579,    0.0251311,   0.00353599,   0.00387353,    0.0149380,   0.00494257,   0.00391014,    0.0162606
97295,      20.8998,F5,      10.6991,2,      1.46592,     0.527184,     0.434351,    0.0496622,    0.0343618,    0.0134071,      0.00000,    0.0384885,    0.0579606,    0.0151582,    0.0329520,    0.0317759,    0.0500037,   0.00798577,   0.00646109,    0.0264805,   0.00985269,   0.00557509,    0.0404764
64408,      20.2948,G3V,      11.7856,2,      1.61728,     0.410865,     0.253594,    0.0385513,   0.00531581,   0.00609798,      0.00000,    0.0188872,    0.0516430,    0.0229244,    0.0140270,    0.0351338,    0.0758979,   0.00497476,   0.00984144,    0.0381131,   0.00917177,    0.0106163,    0.0458960
17378,      9.07301,K0IV,      4.07724,5,      3.29132,     0.115220,   0.00334054,    0.0107966,    0.0126317,   0.00558514,      0.00000,   0.00346474,   0.00798855,   0.00703300,   0.00499445,   0.00318538,    0.0166575,   0.00112853,  0.000515428,   0.00752409,   0.00107754,  0.000420036,   0.00835346
107556,      13.6284,A5mF2(IV),     0.897394,3,      3.47799,    0.0827501,   0.00288581,   0.00775282,    0.0330012,  0.000143234,      0.00000,    0.0266843,    0.0210454,   0.00300710,    0.0152787,    0.0260665,    0.0143296,   0.00311517,   0.00725455,   0.00828704,   0.00331649,   0.00722559,    0.0122790
86486,      21.2309,F3IV,    0.0216457,4,      3.78300,     0.166485,    0.0467613,    0.0155857,   0.00467784,   0.00632585,      0.00000,   0.00576986,    0.0134272,    0.0163958,   0.00520942,   0.00168991,    0.0364882,   0.00171521,  0.000299999,    0.0197143,   0.00347968,  0.000160415,    0.0183910
99031,      23.9396,K0IV,      2.03743,2,      1.75215,     0.387452,     0.138538,    0.0361939,  0.000697211,   0.00571348,      0.00000,   0.00622085,    0.0514158,    0.0295176,   0.00266975,    0.0392013,    0.0916144,   0.00180484,    0.0109845,    0.0430634,   0.00685052,    0.0126355,    0.0432344
65721,      17.9100,G5V,      2.02485,3,      3.21913,     0.258866,    0.0656180,    0.0241733,   0.00696408,    0.0153364,  2.81341e-07,    0.0107014,    0.0202673,    0.0295057,    0.0114049,   0.00988051,    0.0464130,   0.00314602,   0.00343386,    0.0249619,   0.00539899,   0.00338957,    0.0248496
85295,      7.71467,K7V,      2.67974,4,     0.288168,     0.175123,    0.0117758,    0.0163397,  0.000995559,    0.0212627,   0.00604562,   0.00237557,   0.00663617,    0.0240971,   0.00252485,   0.00419800,    0.0234585,   0.00216325,   0.00105720,    0.0141719,   0.00421957,  0.000576266,    0.0120158
82588,      16.7959,G8V,      10.1799,2,     0.267177,     0.405756,     0.290918,    0.0378387,  7.39646e-05,    0.0150896,  0.000113119,   0.00233253,    0.0550554,    0.0261882,   0.00229226,    0.0523623,    0.0518915,   0.00189993,    0.0157289,    0.0256130,   0.00725148,    0.0182744,    0.0271647
3093,      11.1372,K0V,      4.45846,3,     0.784656,     0.219683,    0.0230741,    0.0204729,    0.0206904,    0.0199512,   0.00424519,    0.0133737,    0.0130553,    0.0221069,    0.0134838,    0.0111348,    0.0268273,   0.00405443,   0.00344308,    0.0158086,   0.00507418,   0.00342475,    0.0180371
37606,      22.4734,G5IV,     0.841337,3,      2.26704,     0.249014,    0.0569070,    0.0232011,   0.00303998,   0.00563933,      0.00000,    0.0132624,    0.0274421,   0.00785333,    0.0147031,    0.0183556,    0.0191480,   0.00261422,   0.00660358,   0.00938514,   0.00439988,   0.00636253,   0.00963885
82860,      15.0841,F6Vvar,      6.61753,3,      1.76003,     0.291109,     0.115229,    0.0270754,    0.0113093,    0.0200583,   0.00148026,    0.0112668,    0.0225423,    0.0216564,   0.00631594,    0.0181020,    0.0208647,   0.00301619,   0.00552796,    0.0120712,   0.00516384,   0.00570104,    0.0124636
57507,      17.7407,G5V,      13.3903,2,     0.733358,     0.408248,     0.333008,    0.0379286,  0.000179894,    0.0107454,  7.83736e-05,   0.00322054,    0.0523216,    0.0464243,   0.00637064,    0.0330724,    0.0932896,   0.00264935,    0.0109079,    0.0462892,   0.00782667,    0.0130053,    0.0446045
44143,      26.1912,F3V,      2.00555,2,      1.55285,     0.471102,     0.397565,    0.0437497,    0.0291700,    0.0108656,      0.00000,    0.0378003,    0.0547686,    0.0137495,    0.0332029,    0.0309550,    0.0487843,   0.00697342,   0.00733503,    0.0256474,   0.00914027,   0.00680246,    0.0360027
88745,      15.7392,F7V,      5.50406,3,      1.70412,     0.300578,     0.103504,    0.0278337,   0.00761847,    0.0193111,   0.00169130,    0.0106216,    0.0247648,    0.0219996,   0.00531399,    0.0215568,    0.0197186,   0.00250069,   0.00648230,    0.0116605,   0.00493728,   0.00673665,    0.0107714
62523,      17.0996,G7V,      2.99665,3,     0.853620,     0.352794,     0.128164,    0.0326611,   0.00631107,    0.0219306,   0.00120253,    0.0154498,    0.0225725,    0.0154323,    0.0124521,    0.0191699,    0.0162700,   0.00256662,   0.00724187,   0.00969679,   0.00483905,   0.00718493,   0.00867845
21770,      20.3644,F2V,      1.16621,4,      4.01935,     0.152644,    0.0493040,    0.0141265,   0.00640217,   0.00418615,      0.00000,   0.00701098,    0.0127782,    0.0138390,   0.00800520,  0.000915486,    0.0373948,   0.00222242,  2.40114e-05,    0.0196738,   0.00321129,  7.48127e-06,    0.0203993
66765,      15.6935,K1V,      7.21382,2,     0.222325,     0.367624,     0.240535,    0.0338461,  4.62279e-06,    0.0161347,  0.000655364,  0.000165562,    0.0538840,    0.0297950,  0.000878063,    0.0539367,    0.0537770,   0.00134960,    0.0169563,    0.0267261,   0.00631582,    0.0203049,    0.0278441
19849,      5.03612,K1V,      273.686,3,     0.570887,     0.223864,    0.0246531,    0.0206052,    0.0266436,    0.0220933,   0.00625453,    0.0197079,   0.00999587,    0.0196110,    0.0252120,   0.00570948,    0.0253722,   0.00472355,   0.00224846,    0.0134836,   0.00410692,   0.00193793,    0.0180054
86201,      23.2522,F5V,      2.09441,3,      2.31149,     0.213769,    0.0785847,    0.0195745,   0.00305129,   0.00298119,      0.00000,    0.0118616,    0.0261364,   0.00681405,    0.0133561,    0.0180660,    0.0218700,   0.00313302,   0.00541046,    0.0101993,   0.00492555,   0.00492266,    0.0111618
55846,      18.2091,K0IV,     0.841662,3,     0.984173,     0.344586,     0.134555,    0.0315146,   0.00283487,    0.0220936,  0.000908531,   0.00325606,    0.0240060,    0.0460052,   0.00361030,   0.00568990,    0.0619201,   0.00240431,   0.00160625,    0.0322121,   0.00558660,   0.00128740,    0.0291803
51814,      26.8214,F1V,      2.00876,2,      1.58201,     0.450827,     0.450325,    0.0411831,    0.0261987,   0.00921520,      0.00000,    0.0369042,    0.0532236,    0.0133757,    0.0329726,    0.0310738,    0.0487971,   0.00685979,   0.00739813,    0.0253867,   0.00905312,   0.00687689,    0.0357471
45333,      19.6589,F9V,      2.01705,3,      2.11289,     0.297845,     0.105090,    0.0270015,   0.00383060,    0.0128048,  3.61724e-07,   0.00924225,    0.0296934,    0.0169297,   0.00377211,    0.0259821,    0.0212277,   0.00165795,   0.00789380,    0.0111869,   0.00441064,   0.00832532,    0.0102719
29568,      16.7331,G5V,      4.11336,3,     0.923304,     0.337572,     0.139836,    0.0306015,   0.00264070,    0.0206997,  0.000828509,   0.00359495,    0.0221993,    0.0466021,   0.00639851,   0.00412417,    0.0603874,   0.00309651,   0.00121024,    0.0317818,   0.00598827,  0.000931513,    0.0296053
30314,      23.8896,G1V,     0.251238,2,     0.336322,     0.366621,     0.298511,    0.0332312,  0.000228057,    0.0159207,  2.21857e-05,   0.00341798,    0.0532859,    0.0173617,   0.00197683,    0.0568738,    0.0398506,  0.000853922,    0.0182427,    0.0207018,   0.00457046,    0.0217725,    0.0228819
27435,      15.2547,G4V,      2.09249,3,      1.00369,     0.253997,    0.0467855,    0.0230143,    0.0132351,    0.0159712,   0.00122311,    0.0101055,    0.0171280,    0.0179801,   0.00663319,    0.0150165,    0.0212287,   0.00283440,   0.00470576,    0.0124447,   0.00473233,   0.00483442,    0.0128944
88601,      5.08337,K0VSB,     0.566875,4,      1.02735,     0.104464,   0.00168814,   0.00945085,    0.0145524,   0.00765241,   0.00380317,   0.00879616,   0.00514372,    0.0126443,    0.0112555,  0.000309051,    0.0165537,   0.00233744,  5.98090e-05,   0.00793604,   0.00178322,  1.36844e-05,    0.0101289
67927,      11.3960,G0IV,      1.37867,3,      3.50454,    0.0836227,   0.00170227,   0.00754269,    0.0449869,  0.000587694,      0.00000,    0.0322815,    0.0167949,   0.00230127,    0.0154994,    0.0238206,    0.0110748,   0.00311910,   0.00844903,   0.00594885,   0.00287162,    0.0118109,   0.00834139
67153,      18.7956,F3V,      25.5474,2,      1.74550,     0.346297,     0.254447,    0.0312328,    0.0106444,   0.00295445,      0.00000,    0.0341151,    0.0488110,    0.0132309,    0.0322903,    0.0344233,    0.0531904,   0.00716185,   0.00837923,    0.0282768,   0.00969842,   0.00779215,    0.0380654
113020,      4.67581,M5,      2.54274,3,    0.0828795,     0.333885,    0.0948521,    0.0300366,  7.68160e-05,    0.0271677,   0.00793765,  0.000923139,    0.0190894,    0.0590145,   0.00234017,   0.00993246,    0.0662575,   0.00251598,   0.00238177,    0.0364350,   0.00393422,   0.00136141,    0.0274470
40693,      12.5637,K0V,      4.40235,3,     0.835424,     0.277952,    0.0494757,    0.0249522,    0.0201462,    0.0246299,   0.00543040,    0.0121332,    0.0155882,    0.0223583,    0.0115835,    0.0135004,    0.0252969,   0.00385447,   0.00420497,    0.0144030,   0.00542049,   0.00424734,    0.0149486
14879,      13.9505,F8V,      2.02100,3,      2.37834,     0.238074,    0.0351585,    0.0213291,    0.0354239,   0.00536585,      0.00000,    0.0216923,    0.0182332,   0.00682340,    0.0179363,   0.00812749,    0.0224602,   0.00418740,   0.00150223,    0.0108938,   0.00422242,   0.00127571,    0.0166724
8514,      25.9284,F6V,     0.855915,2,      1.09355,     0.362346,     0.336831,    0.0323681,  0.000756438,   0.00898174,  9.94741e-06,   0.00330918,    0.0518801,    0.0342086,   0.00353334,    0.0350194,    0.0919300,   0.00144532,    0.0106115,    0.0439142,   0.00591593,    0.0124298,    0.0439106
42172,      26.2801,F8V,      1.16516,2,      1.44067,     0.487216,     0.668987,    0.0435027,   0.00815194,    0.0131480,  2.92595e-05,    0.0162510,    0.0552443,    0.0282308,    0.0185410,    0.0297433,    0.0771171,   0.00493792,   0.00834562,    0.0390894,   0.00890228,   0.00920882,    0.0466989
75809,      21.8066,G8IV-V+...,      2.08814,2,     0.371871,     0.413765,     0.328771,    0.0368315,  0.000174112,    0.0166794,  3.63131e-05,   0.00241542,    0.0569454,    0.0277247,   0.00145572,    0.0524907,    0.0542844,   0.00135947,    0.0158502,    0.0270201,   0.00611479,    0.0188255,    0.0286657
19233,      23.5493,G3V,      2.70510,2,     0.996966,     0.453393,     0.379026,    0.0403119,   0.00181553,    0.0136326,  1.68805e-05,   0.00458422,    0.0543759,    0.0384737,   0.00570380,    0.0341150,    0.0908868,   0.00238051,    0.0103488,    0.0443616,   0.00717995,    0.0118540,    0.0439829
69671,      20.7188,F9V,     0.720457,3,      1.11361,     0.319149,     0.153018,    0.0283226,   0.00408039,    0.0171885,  0.000261346,   0.00647540,    0.0235720,    0.0368875,   0.00264391,   0.00627253,    0.0607201,   0.00214301,   0.00170257,    0.0307117,   0.00554659,   0.00120522,    0.0288928
7339,      21.0559,G6V,     0.190346,3,     0.736558,     0.299035,     0.176979,    0.0265333,  0.000707405,    0.0146272,  0.000219687,   0.00238931,    0.0244574,    0.0177384,  0.000932213,    0.0129921,    0.0339919,   0.00116509,   0.00331231,    0.0187163,   0.00440185,   0.00272309,    0.0164848
96895,      21.1519,G2V,      7.85924,2,      1.08252,     0.515633,     0.544570,    0.0457338,   0.00657653,    0.0125197,  2.44365e-05,    0.0157908,    0.0579361,    0.0327142,    0.0194846,    0.0306290,    0.0813104,   0.00576454,   0.00846424,    0.0402567,   0.00981702,   0.00928052,    0.0473046
71284,      15.6584,F3Vwvar,      4.96141,4,      3.18464,     0.192793,    0.0645864,    0.0169845,   0.00950776,    0.0134878,  6.02874e-08,   0.00862218,    0.0100694,    0.0205654,    0.0117612,   0.00148119,    0.0350797,   0.00280331,  0.000325468,    0.0195342,   0.00358428,  0.000120501,    0.0193220
107975,      27.1276,F6IVwvar,      1.03356,2,      1.33288,     0.499080,     0.332337,    0.0439007,    0.0206797,    0.0143432,      0.00000,    0.0317204,    0.0503850,    0.0176957,    0.0281625,    0.0292214,    0.0590673,   0.00592876,   0.00826441,    0.0300143,   0.00867998,   0.00851913,    0.0405695
29800,      19.5339,F5IV-V,      2.98175,3,      2.19333,     0.283375,     0.145496,    0.0249175,   0.00483783,    0.0109376,  1.80862e-07,    0.0103497,    0.0282443,    0.0155489,   0.00433543,    0.0235228,    0.0213089,   0.00177135,   0.00711557,    0.0113544,   0.00443806,   0.00750819,    0.0105567
22449,      8.04189,F6V,      3.59093,6,      3.94071,    0.0954243,   0.00272410,   0.00837682,    0.0145007,   0.00597376,  0.000429246,   0.00309318,   0.00757565,    0.0100903,   0.00520336,   0.00557383,    0.0215440,   0.00102202,   0.00168103,   0.00972735,  0.000709302,   0.00172046,   0.00821462
97650,      27.4312,F0V,     0.983066,2,      1.63903,     0.512894,     0.386695,    0.0449413,    0.0250172,    0.0124907,      0.00000,    0.0326791,    0.0551283,    0.0172632,    0.0269168,    0.0310460,    0.0567097,   0.00693649,   0.00757883,    0.0296447,   0.00953868,   0.00737533,    0.0380882
77760,      15.8321,F9V,      2.58507,4,      3.11644,     0.191838,    0.0409408,    0.0167853,   0.00988763,    0.0152602,  3.13494e-05,   0.00770459,   0.00984030,    0.0218410,    0.0103126,   0.00156480,    0.0354585,   0.00270069,  0.000348517,    0.0196161,   0.00372021,  0.000155643,    0.0192145
43726,      16.8501,G3V,     0.476893,3,      1.11361,     0.297449,    0.0581297,    0.0259890,    0.0147907,    0.0196990,   0.00174166,    0.0102457,    0.0187574,    0.0202302,   0.00589456,    0.0159216,    0.0212172,   0.00271706,   0.00502530,    0.0121568,   0.00475681,   0.00523509,    0.0128245
34069,      17.0533,K0V,     0.543836,2,     0.300693,     0.367486,     0.142115,    0.0320963,    0.0448633,    0.0357012,  0.000399002,    0.0318145,    0.0451224,    0.0255685,    0.0287102,    0.0253743,    0.0557438,   0.00704707,   0.00696701,    0.0271250,   0.00943097,   0.00745317,    0.0365339
44897,      19.0405,F9V,      3.22684,3,      1.05058,     0.323075,     0.110878,    0.0280747,   0.00917572,    0.0133728,  2.09599e-05,    0.0152841,    0.0223344,   0.00993485,    0.0144667,    0.0139721,    0.0174118,   0.00287769,   0.00480624,   0.00979667,   0.00457884,   0.00442299,    0.0107845
41211,      26.8130,F3V,      1.42032,2,      1.41094,     0.480518,     0.332990,    0.0416296,    0.0161229,    0.0115723,      0.00000,    0.0275144,    0.0508338,    0.0191954,    0.0217441,    0.0305974,    0.0637837,   0.00583409,   0.00825779,    0.0320676,   0.00912520,   0.00853782,    0.0415997
16537,      3.20288,K2V,      297.000,4,     0.975788,     0.103107,   0.00250302,   0.00892706,    0.0186188,    0.0110396,   0.00311025,   0.00944280,   0.00947644,    0.0190311,    0.0131715,   0.00224670,    0.0323281,   0.00186372,  0.000255496,    0.0136959,   0.00116409,  0.000268994,    0.0141428
28103,      14.5080,F1V,      1.32076,4,      4.84619,     0.111488,    0.0117091,   0.00963983,    0.0215655,   0.00388422,      0.00000,    0.0116589,    0.0113861,   0.00998685,   0.00976877,   0.00356002,    0.0343156,   0.00271449,  0.000405336,    0.0156205,   0.00310642,  0.000336194,    0.0148753
74605,      25.2998,F9IV,      2.88538,2,      1.53817,     0.520195,     0.309189,    0.0449549,    0.0305095,    0.0111441,      0.00000,    0.0392532,    0.0550641,    0.0135039,    0.0336773,    0.0309281,    0.0480829,   0.00708984,   0.00712255,    0.0261603,   0.00911745,   0.00650501,    0.0366523
71181,      13.2434,K3V,      2.12380,2,     0.197525,     0.351319,     0.109980,    0.0302733,    0.0331308,    0.0374783,   0.00146404,    0.0287688,    0.0455868,    0.0313003,    0.0265521,    0.0273807,    0.0558521,   0.00693998,   0.00764631,    0.0288751,   0.00957419,   0.00846842,    0.0353180
83609,      5.61545,G0,      1.76720,4,    0.0600575,     0.252602,    0.0937485,    0.0217667,   0.00560315,    0.0192440,    0.0309407,   0.00884672,   0.00871168,    0.0173550,   0.00658815,   0.00266097,    0.0131013,   0.00150011,  0.000520737,   0.00825164,   0.00183887,  0.000396848,   0.00704396
95501,      15.5255,F0IV,      10.2654,3,      3.34042,     0.129492,    0.0216199,    0.0111359,    0.0232760,  0.000474922,      0.00000,    0.0285214,    0.0192199,   0.00427321,    0.0155402,    0.0177488,    0.0216019,   0.00375401,   0.00306946,    0.0115326,   0.00411113,   0.00188069,    0.0170725
51248,      22.9236,G1V,      2.38381,2,     0.934615,     0.404117,     0.314288,    0.0346593,  0.000685437,   0.00873411,  2.20250e-05,   0.00354452,    0.0533335,    0.0355941,   0.00407327,    0.0353635,    0.0931442,   0.00197431,    0.0106788,    0.0444809,   0.00688930,    0.0124185,    0.0438679
25486,      26.8773,F7V:,     0.911326,2,      1.19735,     0.406630,     0.350319,    0.0348073,   0.00179886,   0.00874985,  5.32538e-06,   0.00522991,    0.0534088,    0.0322654,   0.00629564,    0.0347300,    0.0924062,   0.00209158,    0.0104008,    0.0438978,   0.00657948,    0.0119562,    0.0445086
15510,      6.00381,G8V,      139.145,3,     0.806682,     0.219892,    0.0271063,    0.0188184,    0.0330616,    0.0201192,   0.00684460,    0.0191586,    0.0104001,    0.0233980,    0.0240296,   0.00561397,    0.0332409,   0.00467134,   0.00188703,    0.0167717,   0.00413153,   0.00167817,    0.0217338
51317,      7.03292,M2,      10.8244,2,     0.113805,     0.372770,     0.232184,    0.0318192,  5.12985e-06,    0.0113133,  0.000407603,  0.000415008,    0.0443423,    0.0636247,  0.000312107,    0.0342990,     0.101098,   0.00178127,    0.0127132,    0.0509426,   0.00743646,    0.0151824,    0.0424984
67927,      11.3960,G0IV,      1.37867,4,      5.54886,    0.0838572,   0.00160172,   0.00713818,    0.0233707,  0.000788182,      0.00000,    0.0108783,    0.0153925,   0.00292719,   0.00779599,    0.0160125,    0.0140055,   0.00163458,   0.00400540,   0.00774497,   0.00157629,   0.00402926,    0.0109506
54745,      22.6538,G0V,      2.92534,2,     0.419767,     0.385210,     0.296065,    0.0326999,  0.000588832,   0.00894167,  2.29092e-05,   0.00404391,    0.0502385,    0.0178537,   0.00220160,    0.0484976,    0.0487754,   0.00170930,    0.0144059,    0.0247403,   0.00640815,    0.0168715,    0.0267710
116613,      22.8411,G5,      1.49749,2,     0.391206,     0.383899,     0.293444,    0.0322907,  7.81659e-05,    0.0126613,  2.96413e-05,   0.00188991,    0.0562458,    0.0253622,   0.00103178,    0.0533541,    0.0548082,   0.00105046,    0.0160409,    0.0272513,   0.00555596,    0.0192556,    0.0288642
47080,      11.2035,G8IV-V,      4.12876,3,     0.865249,     0.210092,    0.0192968,    0.0176205,    0.0264118,    0.0180564,   0.00204211,    0.0174353,    0.0108709,    0.0161226,    0.0170429,   0.00556882,    0.0280081,   0.00377561,   0.00231481,    0.0128159,   0.00417490,   0.00216108,    0.0156366
65530,      20.9085,G6V,      4.51623,2,     0.377463,     0.459196,     0.331034,    0.0384478,  0.000800967,    0.0135606,  3.51073e-05,   0.00431405,    0.0540743,    0.0232598,   0.00285430,    0.0491747,    0.0521039,   0.00211766,    0.0146290,    0.0261565,   0.00720211,    0.0171198,    0.0277414
46853,      13.9023,F6IV,    0.0962648,4,      4.69543,    0.0892159,   0.00332892,   0.00746261,    0.0175204,   0.00124909,      0.00000,    0.0100466,    0.0150988,   0.00476502,   0.00537449,    0.0149753,    0.0230685,   0.00126471,   0.00303440,    0.0121038,   0.00158988,   0.00266806,    0.0146316
116085,      16.8768,K2V,      2.56396,3,     0.735015,     0.325764,     0.169959,    0.0271531,  5.89504e-05,    0.0202322,   0.00104195,   0.00188207,    0.0208058,    0.0487330,   0.00117380,   0.00954848,    0.0635998,   0.00130564,   0.00294309,    0.0333506,   0.00511680,   0.00246672,    0.0289651
58576,      12.6974,K0IV,      2.45419,3,     0.925484,     0.215972,    0.0206141,    0.0179113,    0.0240081,    0.0158194,  0.000650742,    0.0165829,    0.0108028,    0.0155527,    0.0146645,   0.00679816,    0.0237989,   0.00335043,   0.00284234,    0.0120052,   0.00437349,   0.00266522,    0.0156296
96441,      18.4393,F4V,      6.71405,3,      2.21525,     0.259598,     0.198849,    0.0214446,    0.0105025,   0.00621934,      0.00000,    0.0182061,    0.0235584,   0.00835447,    0.0151942,    0.0110615,    0.0210802,   0.00348922,   0.00363216,    0.0104391,   0.00495248,   0.00341083,    0.0136648
36515,      21.7704,G3V,      1.35412,2,     0.350339,     0.452997,     0.382838,    0.0373603,  9.22582e-06,    0.0229727,  0.000686070,  0.000937065,    0.0599675,    0.0379547,  0.000785819,    0.0551450,    0.0598098,   0.00106571,    0.0171592,    0.0284684,   0.00582702,    0.0205283,    0.0300363
79248,      17.9416,K0V,      2.88911,3,     0.941536,     0.349556,     0.143571,    0.0283876,   0.00159628,    0.0158581,  0.000355595,   0.00239901,    0.0251384,    0.0425738,   0.00283001,   0.00662479,    0.0630296,   0.00215950,   0.00181544,    0.0324937,   0.00538627,   0.00146638,    0.0290317
62207,      17.5652,G0V,      1.20280,3,      1.18566,     0.299903,    0.0688365,    0.0243433,    0.0134343,    0.0161630,  0.000921372,    0.0104273,    0.0186771,    0.0188317,   0.00591529,    0.0154979,    0.0217638,   0.00270169,   0.00487156,    0.0124532,   0.00471619,   0.00504815,    0.0131135
1292,      17.5648,G6V,      10.9041,2,     0.700143,     0.406737,     0.314525,    0.0329992,  4.75976e-05,   0.00772562,  8.94463e-05,   0.00192424,    0.0509560,    0.0424173,   0.00454324,    0.0336576,    0.0940322,   0.00223627,    0.0110937,    0.0462521,   0.00737380,    0.0135782,    0.0454825
79492,      24.3007,G8V,    0.0172805,2,     0.414871,     0.378697,     0.170206,    0.0306271,  2.37461e-05,    0.0111467,  2.33111e-05,   0.00122834,    0.0537149,    0.0215268,  0.000482510,    0.0539392,    0.0522066,  0.000649771,    0.0164290,    0.0261742,   0.00454860,    0.0198016,    0.0283322
1475,      3.56265,M1V,      264.381,3,     0.178319,     0.241824,   0.00841058,    0.0195502,   0.00694965,    0.0134867,   0.00212133,   0.00773833,    0.0177419,    0.0219704,    0.0157171,    0.0140199,    0.0214641,   0.00529186,   0.00403285,    0.0132030,   0.00526105,   0.00408680,    0.0129830
79672,      14.1308,G1V,     0.988448,3,      1.03756,     0.277492,    0.0424612,    0.0223606,    0.0270856,    0.0234153,   0.00266772,    0.0168360,    0.0121777,    0.0172465,    0.0154085,   0.00707444,    0.0242801,   0.00357403,   0.00295783,    0.0125902,   0.00470480,   0.00280665,    0.0161234
88574,      7.72844,M2V,      2.22439,3,     0.160565,     0.271446,     0.271301,    0.0218697,  0.000121615,    0.0115182,  0.000359192,   0.00466803,    0.0309974,    0.0189262,   0.00275972,    0.0301990,    0.0199868,   0.00161069,   0.00943546,    0.0102200,   0.00391433,   0.00823292,   0.00868132
80459,      6.47371,M2,     0.483627,3,    0.0844412,     0.345527,     0.241370,    0.0278197,  9.65386e-06,    0.0165715,   0.00121708,  0.000597821,    0.0255254,    0.0280679,  0.000234888,    0.0169312,    0.0380403,   0.00147106,   0.00412425,    0.0193858,   0.00384165,   0.00221181,    0.0146697
49081,      14.9263,G1V,      2.72443,3,      1.10618,     0.290026,    0.0465079,    0.0232594,    0.0238780,    0.0175489,  0.000546003,    0.0136023,    0.0146129,    0.0146138,    0.0149162,   0.00598005,    0.0277685,   0.00410833,   0.00193057,    0.0129605,   0.00446144,   0.00184424,    0.0165120
34834,      20.8582,F0IV,      2.12029,4,      4.02341,     0.173621,    0.0602197,    0.0138641,   0.00532492,   0.00385178,      0.00000,   0.00650355,    0.0126589,    0.0139525,   0.00717020,  0.000960910,    0.0377261,   0.00217403,  2.44744e-05,    0.0199362,   0.00331552,  6.70470e-06,    0.0202222
48331,      11.2847,K5V,      2.41223,2,     0.152361,     0.323133,    0.0792507,    0.0256213,    0.0258667,    0.0376037,   0.00153461,    0.0261531,    0.0458832,    0.0333556,    0.0254530,    0.0281768,    0.0566999,   0.00676452,   0.00824248,    0.0298063,   0.00972881,   0.00925822,    0.0355083
100511,      25.9846,F8V,      2.78461,2,      1.22530,     0.511418,     0.493492,    0.0404471,   0.00256885,    0.0110384,  4.60194e-06,   0.00868290,    0.0567570,    0.0344061,    0.0123814,    0.0335892,    0.0892431,   0.00360751,   0.00980534,    0.0431732,   0.00821259,    0.0110224,    0.0457651
