HIP,RA,Dec,Umag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag,M_V,dist (pc),Type,Lstar (Lsun),Angdiam (mas), Mass (Msun), WDS_sep, WDS_dmag, Detection Coronagraph ID,Characterization Coronagraph ID, EEID (mas), nexozodis (zodis),Total BB Imaging Time (days),Total Spec Char Time (days),Total EEC Yield,Total HZ Completeness
      77358.0,      236.871,     -37.9163,          NaN,      6.72500,      6.01000,          NaN,      5.27000,      4.95900,      4.50500,      4.32300,      5.09229,      15.2595,G6IV,     0.850721,     0.584933,     0.954859,      15.0000,      7.21000,           1,           1,      60.4440,    0.0383264,      2.24511,     0.718543,     0.227845,     0.918426
      77760.0,      238.169,      42.4515,      5.19000,      5.16300,      4.60000,      4.14000,      3.97000,      3.49000,      3.14000,      3.12000,      3.60230,      15.8321,F9V,      3.12347,     0.933482,      1.38460,          NaN,          NaN,           1,           1,      111.630,      2.58507,      2.62591,     0.598770,     0.185353,     0.747144
      78072.0,      239.113,      15.6616,      4.31000,      4.32800,      3.85000,      3.37000,      3.31000,      2.93000,      2.64000,      2.62000,      3.60815,      11.1782,F6V,      3.00559,      1.19237,      1.36947,      313.800,      7.61000,           3,           1,      155.093,      7.02951,      1.71665,     0.412773,     0.199093,     0.802528
      78775.0,      241.237,      39.1565,      7.60000,      7.39400,      6.66000,      6.04000,      5.86000,      5.18200,      4.82400,      4.75500,      5.87264,      14.3705,G8V,     0.417805,     0.444038,     0.779304,      70.1000,      6.20000,           1,           1,      44.9795,      4.38490,      2.43635,      2.10863,     0.185325,     0.747030
      79190.0,      242.428,     -56.4451,      8.44900,      7.96600,      7.11000,      6.64300,      6.18000,      5.54600,      5.10200,      4.98100,      6.25361,      14.8347,K3V,     0.322113,     0.424401,     0.723487,          NaN,          NaN,           1,           1,      38.2583,     0.628321,      1.61401,      1.84135,     0.144613,     0.582924
      79248.0,      242.601,      43.8176,          NaN,      7.48700,      6.61000,      6.10000,      5.69000,      5.15800,      4.80300,      4.71400,      5.34069,      17.9416,K0V,     0.757080,     0.550495,     0.923568,      4.30000,      11.3000,           1,           1,      48.4964,      2.88911,      2.13548,      1.34806,     0.121438,     0.489508
      79492.0,      243.327,      13.5269,          NaN,      7.44400,      6.68000,          NaN,      5.88000,          NaN,          NaN,          NaN,      4.75190,      24.3007,G8V,      1.19884,     0.457103,      1.05318,     0.200000,          NaN,           1,           1,      45.0570,    0.0172805,      1.68195,      1.01077,    0.0817014,     0.329332
      79672.0,      243.905,     -8.36944,          NaN,      6.14200,      5.49000,          NaN,      4.80000,      4.66700,      4.16200,      4.18600,      4.73917,      14.1308,G1V,      1.12453,     0.688320,      1.03410,      49.7000,      7.80000,           1,           1,      75.0445,     0.988448,      2.20743,     0.643374,     0.229126,     0.923590
      80337.0,      246.005,     -39.1930,      6.17000,      5.99500,      5.37000,      5.40000,      4.69000,      4.32000,      4.01000,      3.94000,      4.81571,      12.9080,G3/G5V,      1.04453,     0.704406,      1.01253,      345.100,      5.53000,           1,           1,      79.1774,      6.70379,      2.41185,     0.920815,     0.221120,     0.891318
      80686.0,      247.117,     -70.0844,          NaN,      5.45500,      4.90000,          NaN,      4.26000,      4.11000,      3.65000,      3.66000,      4.47233,      12.1768,F9V,      1.39805,     0.805424,      1.10047,          NaN,          NaN,           1,           1,      97.1020,    0.0680988,      1.82973,     0.259812,     0.237182,     0.956063
      80824.0,      247.575,     -12.6626,      12.8290,      11.7040,      10.1000,      8.91700,      7.42000,      5.95000,      5.37300,      5.07500,      11.9294,      4.30646,M4,    0.0115395,     0.510555,     0.279473,          NaN,          NaN,           1,           1,      24.9444,      2.97304,      1.72009,      1.17971,     0.140714,     0.567206
      81300.0,      249.089,     -2.32458,      7.00000,      6.59700,      5.77000,      5.13000,      4.90000,      4.33000,      3.88000,      3.83000,      5.78754,      9.91954,K2V,     0.477928,     0.755633,     0.809821,      137.900,      7.64000,           1,           1,      69.6931,      17.8411,      2.45334,     0.706114,     0.224473,     0.904833
      82860.0,      254.007,      65.1348,          NaN,      5.36100,      4.88000,      4.60000,      4.32000,      4.02000,      3.83000,      3.73600,      3.98741,      15.0841,F6Vvar,      2.12139,     0.744687,      1.23971,          NaN,          NaN,           1,           1,      96.5586,      6.61753,      3.09271,      1.31772,     0.203824,     0.821597
      83389.0,      255.652,      47.0819,          NaN,      7.48800,      6.76000,      6.30000,      5.98000,      5.41100,      5.09800,      5.00300,      5.44849,      18.2937,G8V,     0.616937,     0.420869,     0.871102,          NaN,          NaN,           1,           1,      42.9357,      2.85091,      1.77927,      1.40779,    0.0873439,     0.352077
      83591.0,      256.264,     -5.06651,      9.94500,      8.80000,      7.70000,      6.98500,      6.34000,      5.52200,      4.94200,      4.72600,      7.60115,      10.4657,K5V,     0.120654,     0.479416,     0.546491,      183.800,      2.28000,           1,           1,      33.1896,      2.83990,      1.39930,      1.49533,     0.133250,     0.537119
      83990.0,      257.543,     -60.7288,          NaN,      8.26900,      7.38000,          NaN,      6.40000,      5.69400,      5.20400,      5.09100,      6.68862,      13.7492,K0V,     0.219820,     0.392916,     0.648663,          NaN,          NaN,           1,           1,      34.1001,     0.511028,      1.51985,      1.68215,     0.110618,     0.445893
      84720.0,      259.766,     -46.6362,      6.66000,      6.23400,      5.47000,      4.76000,      4.53000,      3.93000,      3.44000,      3.35000,      5.75101,      8.78613,M0V,     0.477656,     0.798021,     0.809690,      10.8000,      3.27000,           1,           4,      78.6611,      38.1875,      2.71079,     0.610122,     0.218603,     0.881171
      85235.0,      261.250,      67.3067,          NaN,      7.19900,      6.44000,      5.90000,      5.64000,      4.96900,      4.63700,      4.51500,      5.90507,      12.7934,K0V,     0.412409,     0.507248,     0.776415,          NaN,          NaN,           1,           1,      50.1970,      2.51637,      1.64507,     0.868305,     0.222849,     0.898287
      85295.0,      261.438,      2.11142,      10.1260,      8.89900,      7.54000,      6.64900,      5.92000,      4.93400,      4.34100,      4.14000,      8.10341,      7.71467,K7V,     0.120667,     0.888713,     0.546508,          NaN,          NaN,           1,           1,      45.0274,      2.67974,      1.56258,     0.262102,     0.235603,     0.949698
      85523.0,      262.166,     -46.8952,      12.1770,      10.9330,      9.38000,      8.33700,      6.98000,      5.71100,      5.15400,      4.85500,      11.0902,      4.54957,K5,    0.0189577,     0.620181,     0.322061,          NaN,          NaN,           1,           1,      30.2637,      4.91189,      1.39104,     0.876853,     0.218944,     0.882547
      86162.0,      264.108,      68.3391,      11.7300,      10.6550,      9.15000,      8.30000,      7.04000,      5.33500,      4.77000,      4.54800,      10.8599,      4.54999,M3.5Vvar,    0.0170948,     0.607835,     0.312683,      180.400,     -1.24000,           1,           1,      28.7357,      2.14840,      1.08126,     0.791924,     0.229668,     0.925773
      86201.0,      264.238,      68.7580,          NaN,      5.20000,      4.77000,      4.50000,      4.28000,      3.82600,      3.69600,      3.62000,      2.93768,      23.2522,F5V,      5.53913,     0.736190,      1.63084,      75.7000,      8.40000,           1,           1,      101.218,      2.09441,      3.06600,     0.932144,     0.116664,     0.470263
      86400.0,      264.820,      3.55524,          NaN,      7.48900,      6.53000,      5.90000,      5.49000,      4.70000,      4.40000,      4.10000,      6.51122,      10.0868,K3V,     0.277219,     0.646161,     0.693117,          NaN,          NaN,           1,           1,      52.1985,      1.14254,      1.31683,     0.249207,     0.239803,     0.966628
      86486.0,      265.099,     -49.4156,          NaN,      5.17500,      4.76000,          NaN,      4.27000,      4.02000,      3.70000,      3.83000,      3.12516,      21.2309,F3IV,      4.65782,     0.725870,      1.55206,          NaN,          NaN,           1,           1,      101.654,    0.0216457,      2.41849,     0.615147,     0.151554,     0.610901
      86620.0,      265.492,      72.1569,          NaN,      6.34000,      5.81000,      5.20000,      5.21000,      5.00000,      4.59000,      4.53000,      4.02665,      22.7337,G0V,      2.08613,     0.514340,      1.23379,      30.1000,    -0.990000,           1,           1,      63.5332,      2.62815,      2.63704,      1.43253,     0.113960,     0.459365
      86736.0,      265.857,     -21.6832,          NaN,      5.32900,      4.86000,          NaN,      4.32000,      4.08000,      3.78700,      3.87700,      3.69190,      17.1245,F6/F7V,      2.77570,     0.740802,      1.33868,          NaN,          NaN,           1,           1,      97.2900,      2.07662,      2.95510,      1.06266,     0.194343,     0.783382
      86796.0,      266.036,     -51.8341,          NaN,      5.81400,      5.12000,          NaN,      4.41000,      4.16000,      3.72000,      3.68000,      4.15367,      15.6051,G5V,      1.97535,     0.858744,      1.21470,          NaN,          NaN,           1,           1,      90.0649,      1.91554,      3.32134,     0.899091,     0.220599,     0.889218
      88601.0,      271.364,      2.50010,      5.40000,      4.89000,      4.03000,      3.38000,      3.07000,      2.34000,      1.88000,      1.79000,      5.49924,      5.08337,K0VSB,     0.647316,      1.76289,     0.883147,      6.60000,      1.95000,           3,           4,      158.273,     0.566875,      1.58779,     0.400970,     0.235389,     0.948835
      88694.0,      271.599,     -36.0198,      6.64000,      6.55500,      5.94000,      5.58000,      5.26000,      4.83500,      4.61400,      4.46900,      4.76185,      17.2041,G3V,      1.09454,     0.535405,      1.02615,      11.9000,      7.00000,           1,           1,      60.8112,      2.92575,      2.89657,      1.51569,     0.191692,     0.772695
      88745.0,      271.756,      30.5621,      5.52000,      5.57800,      5.05000,      4.61000,      4.45000,      3.97000,      3.66000,      3.62000,      4.06509,      15.7392,F7V,      2.01153,     0.728159,      1.22102,     0.200000,          NaN,           1,           1,      90.1116,      5.50406,      3.63375,      1.33068,     0.209555,     0.844700
      88972.0,      272.406,      38.4578,      7.86000,      7.25600,      6.38000,      5.63000,      5.38000,      4.78000,      4.27000,      4.23200,      6.15426,      11.0955,K2V,     0.357682,     0.611124,     0.745466,          NaN,          NaN,           1,           1,      53.9016,      2.59329,      1.65888,     0.427545,     0.236219,     0.952179
      89042.0,      272.609,     -62.0022,          NaN,      6.06200,      5.47000,          NaN,      4.82000,      4.43000,      4.02200,      4.13000,      4.22362,      17.7532,G0V,      1.77592,     0.647002,      1.17832,          NaN,          NaN,           1,           1,      75.0646,      4.75319,      2.30122,      1.10873,     0.160155,     0.645571
      89348.0,      273.474,      64.3973,          NaN,      5.43000,      4.99000,      4.80000,      4.48000,      4.20000,      4.06000,      3.94000,      3.19574,      22.8482,F5V,      4.36286,     0.673528,      1.52332,          NaN,          NaN,           1,           1,      91.4184,      4.41202,      4.16806,      1.94331,     0.132642,     0.534668
      91768.0,      280.695,      59.6304,          NaN,      10.4440,      8.94000,      8.10000,      6.84000,      5.18900,      4.74100,      4.43200,      11.2062,      3.52176,K5,    0.0123424,     0.667822,     0.284895,      11.6000,     0.850000,           1,           1,      31.5457,      1.50178,      1.04635,     0.163517,     0.245819,     0.990876
      91772.0,      280.695,      59.6268,          NaN,      11.2610,      9.70000,      8.90000,      7.21000,      5.72100,      5.19700,      5.00000,      11.9655,      3.52283,K5,   0.00887472,     0.546725,     0.259274,      11.6000,    -0.850000,           4,           4,      26.7415,      150.968,      1.79234,      1.03217,     0.102005,     0.411175
      93966.0,      286.989,      16.8534,          NaN,      6.78500,      6.08000,      5.60000,      5.32000,      4.81200,      4.56200,      4.43000,      4.43296,      21.3505,G5V,      1.54609,     0.559414,      1.13258,     0.200000,          NaN,           1,           1,      58.2384,      4.04139,      2.57364,      1.32000,     0.103576,     0.417508
      94761.0,      289.230,      5.16890,      11.7680,      10.5840,      9.12000,      8.07600,      6.80000,      5.58300,      4.92900,      4.67300,      10.2615,      5.91160,M3.5V,    0.0235895,     0.554836,     0.342817,      75.8000,      8.31000,           1,           1,      25.9809,      7.28031,      1.54454,      1.28805,     0.114934,     0.463288
      95149.0,      290.374,     -34.9835,      7.22000,      7.10800,      6.48000,          NaN,      5.79000,      5.31900,      5.05000,      4.92600,      4.98725,      19.8861,G1/G2V,     0.892431,     0.424002,     0.968007,          NaN,          NaN,           1,           1,      47.5048,      2.80796,      2.03612,      1.47914,    0.0922744,     0.371951
      95319.0,      290.892,      33.2220,          NaN,      7.17400,      6.37000,      5.80000,      5.53000,      5.36900,      4.74300,      4.49300,      5.40301,      15.6098,G8V,     0.674194,     0.555664,     0.893473,          NaN,          NaN,           1,           1,      52.6011,      10.9782,      2.71001,      1.62839,     0.121258,     0.488781
      95447.0,      291.242,      11.9444,      6.35000,      5.93100,      5.17000,      4.70000,      4.42000,      3.92000,      3.59000,      3.53000,      4.29544,      14.9593,G8IVvar,      1.81980,     0.912717,      1.18657,      104.000,      3.41000,           1,           1,      90.1780,      2.39856,      3.44282,     0.762036,     0.221908,     0.894494
      95501.0,      291.375,      3.11477,      3.72000,      3.67900,      3.36000,      3.11000,      2.98000,      2.72000,      2.55000,      2.54000,      2.40477,      15.5255,F0IV,      8.80199,      1.21813,      1.86157,     0.100000,          NaN,           3,           1,      191.093,      10.2654,      1.45001,     0.256346,    0.0621252,     0.250422
      96100.0,      293.090,      69.6612,      5.86000,      5.45600,      4.67000,      4.04000,      3.82000,      3.42000,      3.04000,      2.83000,      5.86325,      5.77232,K0V,     0.439179,      1.18700,     0.790492,      492.800,      6.59000,           2,           1,      114.808,     0.830024,      1.05413,    0.0385559,     0.247854,     0.999082
      96258.0,      293.582,      51.2366,          NaN,      6.18500,      5.71000,      5.40000,      5.13000,      4.70000,      4.59000,      4.49400,      3.69037,      25.3469,F7V,      2.78398,     0.504479,      1.33982,          NaN,          NaN,           1,           1,      65.8276,     0.616570,      2.81577,      1.24119,     0.127780,     0.515070
      98036.0,      298.828,      6.40676,      5.04000,      4.56500,      3.71000,      3.05000,      2.82000,      2.20000,      1.71000,      1.66000,      3.07844,      13.3755,G8IVvar,      5.99403,      2.02845,      1.66804,      13.4000,      8.09000,           3,           1,      183.041,      1.40584,      1.39925,    0.0988627,     0.114917,     0.463222
      98698.0,      300.696,      3.32619,          NaN,      8.58800,      7.46000,      6.80000,      6.25000,      5.47600,      4.95600,      4.79600,      6.93777,      12.7188,K4V,     0.242867,     0.564194,     0.667407,          NaN,          NaN,           1,           1,      38.7470,      2.35120,      1.95359,      1.56891,     0.142805,     0.575638
      99240.0,      302.182,     -66.1821,      4.78000,      4.30100,      3.55000,      2.95000,      2.79000,      2.45000,      2.11000,      2.04000,      4.62492,      6.09561,G5IV-Vvar,      1.33140,      1.90009,      1.08522,          NaN,          NaN,           3,           1,      189.294,      2.17188,      1.21283,    0.0657120,     0.243236,     0.980467
      99701.0,      303.472,     -45.1640,      10.6270,      9.40100,      7.97000,      7.05300,      6.14000,      5.12200,      4.52500,      4.28100,      9.02188,      6.16062,M0V,    0.0650504,     0.867510,     0.458067,          NaN,          NaN,           1,           1,      41.4000,      7.59207,      1.45718,     0.330457,     0.235123,     0.947764
      99825.0,      303.822,     -27.0330,          NaN,      6.60800,      5.73000,      5.98000,      4.80000,      4.11200,      3.58200,      3.50100,      6.00781,      8.79909,K3V,     0.409736,     0.826758,     0.774974,          NaN,          NaN,           1,           1,      72.7469,      4.80992,      1.60677,     0.206225,     0.244119,     0.984025
      100017.,      304.381,      66.8537,          NaN,      6.51200,      5.91000,      5.60000,      5.24000,      4.87900,      4.69000,      4.45100,      4.69912,      17.4653,G3V,      1.15286,     0.534588,      1.04148,          NaN,          NaN,           1,           1,      61.4769,      2.05908,      2.96823,      1.43928,     0.205758,     0.829393
      100925.,      306.934,     -30.8678,          NaN,      7.33400,      6.61000,          NaN,      5.85000,      5.36200,      5.06700,      4.91500,      5.18121,      19.3089,G6/G8V,     0.788047,     0.448718,     0.934208,          NaN,          NaN,           1,           1,      45.9747,      2.09224,      2.27719,      1.65667,     0.104251,     0.420227
      101997.,      310.049,     -23.7739,          NaN,      7.07900,      6.36000,          NaN,      5.58000,      5.29600,      4.81000,      4.59700,      5.52684,      14.6768,G8/K0V,     0.571705,     0.500341,     0.852355,          NaN,          NaN,           1,           1,      51.5175,      4.59673,      2.38192,      1.74783,     0.186406,     0.751389
      102040.,      310.188,      19.9355,      7.14000,      7.04100,      6.43000,      5.95000,      5.72000,      5.25200,      5.08500,      4.92100,      4.82941,      20.8986,G5V,      1.02698,     0.425236,      1.00764,      69.4000,      5.45000,           1,           1,      48.4913,     0.210873,      1.95836,      1.76715,     0.146559,     0.590768
      102409.,      311.290,     -31.3409,          NaN,      10.2800,      8.81000,      9.07800,      6.71000,      5.43600,      4.83100,      4.52900,      8.87059,      9.72484,M1Ve,    0.0870623,     0.649787,     0.497845,      999.900,      2.43000,           1,           1,      30.3412,      1.62483,      1.79534,     0.894457,    0.0795342,     0.320596
      102485.,      311.524,     -25.2709,          NaN,      4.55600,      4.13000,          NaN,      3.64000,      3.36300,      3.10400,      3.09400,      3.36172,      14.2448,F5V,      3.74894,     0.983630,      1.45873,          NaN,          NaN,           2,           1,      135.925,     0.148761,      1.65838,     0.287501,     0.185028,     0.745833
      103096.,      313.332,      62.1544,          NaN,      10.0330,      8.55000,      7.70000,      6.58000,      5.42900,      4.91900,      4.61800,      9.31196,      7.04056,M2V,    0.0612807,     0.757127,     0.450320,      102.900,     0.410000,           1,           1,      35.1605,      4.33093,      1.65488,      1.06124,     0.209909,     0.846127
      104214.,      316.725,      38.7494,      7.50000,      6.26900,      5.20000,      4.19000,      4.07000,      3.12000,      2.50000,      2.68000,      7.48142,      3.49717,K5V,     0.129862,      1.43334,     0.558096,      31.4000,     0.850000,           3,           1,      103.044,      10.2321,     0.666338,    0.0260439,     0.248046,     0.999855
      104217.,      316.730,      38.7421,      8.63000,      7.35900,      6.05000,      4.86000,      4.78000,      3.55000,      2.86000,      2.32000,      8.33294,      3.49472,K7V,    0.0889313,      1.57301,     0.500876,      31.4000,    -0.850000,           1,           1,      85.3326,      4.53856,     0.933788,    0.0240738,     0.248041,     0.999836
