HIP,dist (pc),Type,nexozodis (zodis),Visit #,Visit dt (years),Exp Time (days),Spec char time (days),exoEarth candidate yield,Hot Rocky yield, Warm Rocky yield, Cold Rocky yield, Hot SuperEarth yield, Warm SuperEarth yield, Cold SuperEarth yield, Hot Sub-Neptune yield, Warm Sub-Neptune yield, Cold Sub-Neptune yield,Hot Neptune yield, Warm Neptune yield, Cold Neptune yield, Hot Jupiter yield, Warm Jupiter yield, Cold Jupiter yield
80337,      12.9080,G3/G5V,      6.70379,2,     0.763153,     0.523352,     0.642323,    0.0497628,    0.0375161,    0.0159459,  3.91265e-05,    0.0526989,    0.0572689,    0.0427701,    0.0385172,    0.0263993,    0.0787427,   0.00614979,   0.00530293,    0.0374395,   0.00514419,   0.00392276,    0.0309817
67927,      11.3960,G0IV,      1.37867,2,      2.04432,     0.178676,    0.0147643,    0.0169833,     0.100425,  0.000534299,      0.00000,    0.0735881,    0.0396770,   0.00586811,    0.0369923,    0.0453110,    0.0318942,   0.00407879,   0.00885768,    0.0200536,   0.00287853,   0.00463997,    0.0418782
85523,      4.54957,K5,      4.91189,2,    0.0802925,     0.443914,     0.235736,    0.0421545,   0.00292775,    0.0184365,  0.000653214,    0.0251397,    0.0501694,    0.0604249,    0.0272546,    0.0288654,    0.0805734,   0.00462068,   0.00883387,    0.0352517,   0.00473722,   0.00947585,    0.0268693
86796,      15.6051,G5V,      1.91554,2,      1.01126,     0.501013,     0.497585,    0.0475479,    0.0468421,    0.0153655,  2.35523e-05,    0.0538004,    0.0543185,    0.0279545,    0.0361596,    0.0260706,    0.0694730,   0.00562530,   0.00527222,    0.0306090,   0.00501346,   0.00380307,    0.0270523
88745,      15.7392,F7V,      5.50406,1,      0.00000,     0.673979,      1.02035,    0.0639503,    0.0787706,    0.0134382,      0.00000,     0.217823,     0.131684,     0.109940,     0.250726,     0.198677,     0.439073,    0.0497921,    0.0732924,     0.283658,    0.0525134,     0.100863,     0.362940
95447,      14.9593,G8IVvar,      2.39856,2,     0.962139,     0.534885,     0.454440,    0.0505494,    0.0490260,    0.0171147,  8.23927e-06,    0.0557264,    0.0562014,    0.0317771,    0.0366923,    0.0265878,    0.0722418,   0.00570065,   0.00539704,    0.0321278,   0.00504620,   0.00386066,    0.0287956
910,      17.9898,F5V,      1.97908,1,      0.00000,     0.713653,      1.04410,    0.0671570,     0.118834,    0.0176939,      0.00000,     0.236268,     0.132061,    0.0886425,     0.260303,     0.200519,     0.398820,    0.0514001,    0.0737737,     0.260157,    0.0539531,     0.101188,     0.339255
43726,      16.8501,G3V,     0.476893,2,     0.816645,     0.445599,     0.690530,    0.0417984,    0.0279337,    0.0126563,  4.31657e-05,    0.0482392,    0.0590946,    0.0398686,    0.0385349,    0.0269187,    0.0936252,   0.00647525,   0.00595724,    0.0441243,   0.00566677,   0.00508908,    0.0266216
49081,      14.9263,G1V,      2.72443,2,     0.921817,     0.536407,     0.596857,    0.0501310,    0.0409938,    0.0161055,  1.90307e-05,    0.0526031,    0.0576768,    0.0369882,    0.0380869,    0.0261083,    0.0798194,   0.00613555,   0.00523458,    0.0372603,   0.00518577,   0.00393296,    0.0281657
25278,      14.5852,F8VSB,      4.17469,2,     0.962669,     0.554978,     0.829120,    0.0517799,    0.0552205,    0.0177549,  2.48384e-05,    0.0596008,    0.0596202,    0.0367295,    0.0374254,    0.0280443,    0.0770273,   0.00564599,   0.00560744,    0.0344634,   0.00497862,   0.00386342,    0.0331100
18859,      18.7712,F5V,      1.25568,1,      0.00000,     0.531095,      1.00815,    0.0493168,    0.0590148,   0.00904098,      0.00000,     0.194237,     0.121005,    0.0792525,     0.229454,     0.196721,     0.440723,    0.0461963,    0.0728299,     0.314296,    0.0487591,     0.100165,     0.376005
10138,      10.7870,K0V,      1.88376,1,      0.00000,     0.693002,     0.568224,    0.0641941,    0.0810464,    0.0178132,      0.00000,     0.182638,     0.132307,    0.0957933,     0.194160,     0.199150,     0.524327,    0.0402564,    0.0729429,     0.426187,    0.0426742,    0.0997481,     0.470392
7978,      17.3444,F8V,      1.08430,2,     0.988710,     0.509182,     0.856580,    0.0471550,    0.0398339,    0.0153024,  2.73303e-05,    0.0532777,    0.0602193,    0.0376758,    0.0386933,    0.0279109,    0.0863271,   0.00644965,   0.00563968,    0.0384543,   0.00530610,   0.00438740,    0.0269425
77760,      15.8321,F9V,      2.58507,2,      1.33562,     0.573767,     0.477185,    0.0527627,    0.0674475,    0.0166415,  2.29092e-05,    0.0606662,    0.0589118,    0.0310259,    0.0382587,    0.0269930,    0.0741469,   0.00544258,   0.00513637,    0.0333004,   0.00460307,   0.00348809,    0.0338802
84478,      5.94994,K5V,      146.757,1,      0.00000,     0.703387,     0.536309,    0.0643340,    0.0321825,    0.0112500,      0.00000,     0.168888,     0.134154,     0.199724,     0.206166,     0.196179,     0.625615,    0.0425663,    0.0723420,     0.467296,    0.0453903,    0.0998099,     0.521670
86486,      21.2309,F3IV,    0.0216457,1,      0.00000,     0.574858,     0.737451,    0.0525354,     0.151801,    0.0128594,  2.00958e-05,     0.246814,     0.116161,    0.0550300,     0.268530,     0.199098,     0.337101,    0.0523240,    0.0739410,     0.232180,    0.0548582,     0.101239,     0.311330
46853,      13.9023,F6IV,    0.0962648,1,      0.00000,     0.240072,    0.0431395,    0.0218166,     0.233658,   0.00137395,  2.00958e-05,     0.318280,    0.0743723,    0.0137734,     0.348022,     0.186601,    0.0819215,    0.0640293,    0.0731505,    0.0577619,    0.0649907,     0.101726,     0.167264
46853,      13.9023,F6IV,    0.0962648,2,      1.93341,     0.239829,    0.0429043,    0.0216860,     0.101485,   0.00136358,      0.00000,    0.0735455,    0.0450846,   0.00898275,    0.0379257,    0.0405434,    0.0455889,   0.00432622,   0.00655367,    0.0240962,   0.00330195,   0.00361268,    0.0457524
107649,      15.5608,G2V,      4.66127,1,      0.00000,     0.600523,      1.07671,    0.0541389,    0.0426024,   0.00989442,      0.00000,     0.180779,     0.128440,     0.117343,     0.217607,     0.196496,     0.507926,    0.0445007,    0.0725291,     0.354990,    0.0470935,     0.100040,     0.406877
81300,      9.91954,K2V,      17.8411,2,     0.522209,     0.577435,     0.578722,    0.0519595,    0.0297238,    0.0185318,  0.000160686,    0.0529889,    0.0566654,    0.0593081,    0.0401666,    0.0251539,    0.0879986,   0.00633732,   0.00545222,    0.0425771,   0.00539563,   0.00420784,    0.0381124
27435,      15.2547,G4V,      2.09249,2,     0.736038,     0.454998,     0.659527,    0.0406636,    0.0184157,   0.00937295,  6.32013e-05,    0.0471862,    0.0568344,    0.0402844,    0.0386423,    0.0267280,    0.0896916,   0.00646363,   0.00593257,    0.0418581,   0.00559294,   0.00489940,    0.0264749
38908,      16.1993,G2V...,      2.20824,2,     0.966497,     0.514754,     0.719356,    0.0452798,    0.0294743,    0.0115404,  2.32307e-05,    0.0527735,    0.0576209,    0.0409757,    0.0404235,    0.0261775,    0.0901126,   0.00638055,   0.00557688,    0.0402626,   0.00547903,   0.00441448,    0.0287733
12653,      17.3267,G3IV,      2.92922,1,      0.00000,     0.577195,      1.05006,    0.0503344,    0.0483062,   0.00830525,      0.00000,     0.189829,     0.123364,    0.0956399,     0.228139,     0.196256,     0.462968,    0.0461268,    0.0726616,     0.322495,    0.0487584,     0.100132,     0.382580
86162,      4.54999,M3.5Vvar,      2.14840,3,    0.0628377,     0.361302,     0.211562,    0.0314885,   0.00461092,    0.0228114,   0.00708690,    0.0133485,    0.0180681,    0.0313326,    0.0125160,   0.00627377,    0.0316720,   0.00292930,   0.00157384,    0.0151358,   0.00329158,   0.00153867,   0.00973877
71284,      15.6584,F3Vwvar,      4.96141,2,      1.36485,     0.580674,     0.747734,    0.0496649,    0.0636857,    0.0128370,  2.57427e-05,    0.0635441,    0.0600781,    0.0305424,    0.0392065,    0.0288044,    0.0740449,   0.00548135,   0.00548435,    0.0344281,   0.00459680,   0.00360238,    0.0367996
116771,      13.4328,F7V,      10.6424,2,      1.40293,     0.593194,     0.602042,    0.0502960,    0.0709481,    0.0122451,      0.00000,    0.0659932,    0.0599315,    0.0272632,    0.0398383,    0.0283741,    0.0729160,   0.00517247,   0.00532428,    0.0358504,   0.00406398,   0.00335906,    0.0406301
73996,      19.3546,F5V,      1.70915,1,      0.00000,     0.633858,     0.988734,    0.0537399,    0.0909707,    0.0104302,  2.00958e-05,     0.224773,     0.121234,    0.0756214,     0.255774,     0.198107,     0.391465,    0.0506899,    0.0734178,     0.259954,    0.0533508,     0.100879,     0.334693
91768,      3.52176,K5,      1.50178,3,    0.0824994,     0.311730,    0.0426168,    0.0260870,    0.0147980,    0.0182349,   0.00487785,    0.0167842,    0.0140259,    0.0163032,    0.0102951,    0.0122170,    0.0121601,   0.00247582,   0.00365515,   0.00622050,   0.00234527,   0.00421476,   0.00441547
86736,      17.1245,F6/F7V,      2.07662,2,      1.24325,     0.577400,     0.762012,    0.0481776,    0.0577843,    0.0139229,  2.74307e-05,    0.0599248,    0.0587776,    0.0298925,    0.0374487,    0.0283862,    0.0763589,   0.00556719,   0.00552923,    0.0327784,   0.00491565,   0.00381142,    0.0311575
76074,      5.91690,M0,     0.888023,1,      0.00000,     0.454593,     0.305890,    0.0377850,   0.00134790,   0.00742111,      0.00000,    0.0451997,     0.120583,     0.159544,    0.0602576,     0.176940,     0.694734,    0.0114485,    0.0641811,     0.675141,    0.0125717,    0.0886873,     0.633440
40843,      18.2269,F6V,      2.66278,1,      0.00000,     0.591778,     0.885661,    0.0489389,    0.0599887,   0.00679151,      0.00000,     0.205456,     0.117539,    0.0785552,     0.243631,     0.196370,     0.418558,    0.0487558,    0.0729330,     0.282486,    0.0514570,     0.100528,     0.356398
100017,      17.4653,G3V,      2.05908,1,      0.00000,     0.509768,     0.865214,    0.0421088,    0.0242644,   0.00544185,      0.00000,     0.150455,     0.120808,     0.102150,     0.191045,     0.193722,     0.523574,    0.0403668,    0.0717397,     0.396865,    0.0432614,    0.0990137,     0.428323
65721,      17.9100,G5V,      2.02485,1,      0.00000,     0.739273,     0.758856,    0.0605190,     0.100537,    0.0128841,      0.00000,     0.231042,     0.125057,    0.0802642,     0.260219,     0.199075,     0.386436,    0.0513992,    0.0735873,     0.253761,    0.0540788,     0.101058,     0.332863
3583,      14.9939,G5IV,      6.06370,1,      0.00000,     0.596235,     0.933958,    0.0480106,    0.0256337,   0.00631418,      0.00000,     0.159548,     0.124530,     0.126748,     0.200471,     0.194372,     0.550834,    0.0417333,    0.0720306,     0.393208,    0.0446086,    0.0994474,     0.430066
41926,      12.1818,K0V,      5.84417,2,     0.471394,     0.452061,     0.633718,    0.0363581,   0.00955452,   0.00757409,  0.000194005,    0.0440590,    0.0585312,    0.0529300,    0.0385925,    0.0289736,    0.0992655,   0.00656643,   0.00659706,    0.0430126,   0.00600684,   0.00555267,    0.0290299
109176,      11.7975,F5V,     0.963083,3,      2.57926,     0.288308,    0.0717925,    0.0229484,    0.0575355,    0.0126287,      0.00000,    0.0206309,    0.0188604,    0.0227756,   0.00865908,  0.000421659,    0.0441944,   0.00103294,  6.77740e-05,    0.0221406,  0.000778622,  5.71527e-05,    0.0212102
86486,      21.2309,F3IV,    0.0216457,2,      1.51320,     0.556645,     0.639562,    0.0438092,    0.0727976,    0.0119724,      0.00000,    0.0618562,    0.0574400,    0.0209709,    0.0381117,    0.0303237,    0.0727725,   0.00560535,   0.00560351,    0.0312710,   0.00500310,   0.00394524,    0.0278931
67155,      5.43527,M3V,      2.08174,3,     0.158433,     0.372589,     0.132758,    0.0291864,    0.0110289,    0.0186708,   0.00550669,    0.0185294,    0.0162599,    0.0239621,    0.0146158,    0.0114074,    0.0183810,   0.00325525,   0.00314628,   0.00928964,   0.00328310,   0.00359670,   0.00539966
103096,      7.04056,M2V,      4.33093,2,     0.163696,     0.481685,     0.304981,    0.0374749,   0.00238824,    0.0103087,  0.000582496,    0.0292218,    0.0566279,    0.0622756,    0.0338619,    0.0308422,     0.102295,   0.00582711,   0.00845349,    0.0453283,   0.00583135,   0.00832382,    0.0302588
19335,      21.3150,F7V,     0.216471,1,      0.00000,     0.470309,     0.812081,    0.0363543,    0.0519016,   0.00510956,      0.00000,     0.181313,     0.109085,    0.0606252,     0.218976,     0.194413,     0.406897,    0.0445593,    0.0724136,     0.316356,    0.0471417,    0.0996316,     0.379083
97944,      14.1069,K3/K4V,      1.60288,2,     0.637247,     0.576635,     0.514741,    0.0444855,    0.0254501,    0.0125144,  7.51582e-05,    0.0466411,    0.0576846,    0.0347652,    0.0365883,    0.0279543,    0.0806445,   0.00679900,   0.00584867,    0.0374066,   0.00559710,   0.00473377,    0.0251348
25110,      20.9654,F6V,     0.874780,1,      0.00000,     0.604596,     0.920105,    0.0465883,    0.0757834,   0.00797897,  2.00958e-05,     0.212480,     0.114838,    0.0655033,     0.247733,     0.196639,     0.387934,    0.0492931,    0.0731142,     0.268181,    0.0519881,     0.100597,     0.341069
62207,      17.5652,G0V,      1.20280,2,     0.869483,     0.449760,     0.683536,    0.0345888,    0.0176028,   0.00601792,  3.41829e-05,    0.0485489,    0.0578380,    0.0380967,    0.0397292,    0.0290552,    0.0974704,   0.00660581,   0.00630989,    0.0450681,   0.00567857,   0.00518557,    0.0275518
33277,      17.4695,G0V,      2.37051,1,      0.00000,     0.497997,     0.831889,    0.0382005,    0.0247654,   0.00353226,      0.00000,     0.159637,     0.113303,    0.0845199,     0.202809,     0.193136,     0.483597,    0.0420754,    0.0719000,     0.363992,    0.0449437,    0.0993186,     0.410686
82860,      15.0841,F6Vvar,      6.61753,2,      1.05602,     0.610413,     0.777215,    0.0464753,    0.0465076,    0.0113540,  3.85839e-06,    0.0615044,    0.0587531,    0.0348671,    0.0384718,    0.0293269,    0.0762673,   0.00566966,   0.00577087,    0.0335069,   0.00491634,   0.00389920,    0.0338410
910,      17.9898,F5V,      1.97908,2,      1.15741,     0.548718,     0.596288,    0.0413833,    0.0433561,   0.00936615,  5.02395e-07,    0.0595178,    0.0530562,    0.0216928,    0.0383592,    0.0286373,    0.0662813,   0.00561482,   0.00570653,    0.0283015,   0.00501445,   0.00395513,    0.0261346
57939,      9.17809,G8Vp,      4.53400,3,     0.380215,     0.374050,     0.251237,    0.0278602,    0.0244012,    0.0184961,   0.00308641,    0.0294423,   0.00999331,    0.0197453,    0.0150897,   0.00382999,    0.0162721,   0.00215729,   0.00164741,   0.00910724,   0.00208932,   0.00163881,   0.00699914
24186,      3.93350,M0V,      7.08868,3,     0.115602,     0.351031,    0.0794752,    0.0261445,    0.0152343,    0.0178952,   0.00513178,    0.0218089,    0.0124972,    0.0190830,    0.0124592,   0.00887865,    0.0155581,   0.00305304,   0.00269764,   0.00835635,   0.00284601,   0.00288553,   0.00642415
18859,      18.7712,F5V,      1.25568,2,      1.04937,     0.513266,     0.812468,    0.0381396,    0.0338367,   0.00761869,  3.95887e-06,    0.0576891,    0.0583316,    0.0274862,    0.0392140,    0.0316698,    0.0838859,   0.00624627,   0.00639184,    0.0367155,   0.00532008,   0.00469400,    0.0268855
56452,      9.54355,K0V,     0.446578,3,     0.566862,     0.282260,    0.0837908,    0.0209716,    0.0470781,    0.0195019,   0.00520871,    0.0234283,   0.00732071,    0.0229235,    0.0135019,   0.00222537,    0.0209490,   0.00208568,   0.00101401,    0.0115788,   0.00212731,  0.000951820,   0.00876606
21770,      20.3644,F2V,      1.16621,1,      0.00000,     0.529326,     0.642839,    0.0388342,     0.111013,   0.00443037,  2.00958e-05,     0.247364,     0.100876,    0.0435498,     0.281788,     0.195484,     0.286061,    0.0546669,    0.0734036,     0.192517,    0.0570577,     0.101233,     0.285569
35136,      16.8671,G0V,      2.75021,2,     0.854432,     0.530307,     0.694942,    0.0388312,    0.0245544,   0.00675330,  1.66192e-05,    0.0558946,    0.0575450,    0.0310502,    0.0388509,    0.0313550,    0.0814768,   0.00636860,   0.00646183,    0.0359125,   0.00548078,   0.00476764,    0.0263863
10138,      10.7870,K0V,      1.88376,2,     0.429610,     0.553361,     0.332131,    0.0402435,    0.0335012,   0.00866660,  0.000194547,    0.0460605,    0.0560194,    0.0258576,    0.0333842,    0.0281975,    0.0752819,   0.00641183,   0.00563368,    0.0340933,   0.00561990,   0.00449438,    0.0291024
17378,      9.07301,K0IV,      4.07724,3,      2.35094,     0.307778,    0.0354871,    0.0223551,    0.0652634,    0.0124848,      0.00000,    0.0239701,    0.0180058,    0.0193562,   0.00947930,  0.000413387,    0.0443870,   0.00104432,  4.88554e-05,    0.0257381,  0.000797512,  5.57513e-05,    0.0213082
88745,      15.7392,F7V,      5.50406,2,      1.02247,     0.611449,     0.712947,    0.0442552,    0.0398543,   0.00955512,  5.32538e-06,    0.0604617,    0.0585173,    0.0346278,    0.0385380,    0.0301736,    0.0782455,   0.00591132,   0.00599854,    0.0348850,   0.00510922,   0.00411280,    0.0324735
17420,      13.9550,K2V,     0.178539,1,      0.00000,     0.348079,     0.498071,    0.0251088,   0.00925039,    0.0118932,      0.00000,    0.0887406,     0.124957,     0.122608,     0.119657,     0.188306,     0.601673,    0.0263668,    0.0686682,     0.550566,    0.0283179,    0.0946945,     0.532453
73996,      19.3546,F5V,      1.70915,2,      1.23026,     0.537278,     0.678759,    0.0377867,    0.0384405,   0.00629075,      0.00000,    0.0611352,    0.0537362,    0.0211650,    0.0396637,    0.0309216,    0.0700472,   0.00577450,   0.00609787,    0.0301407,   0.00512464,   0.00420047,    0.0266248
76829,      17.3923,F5IV-V,      5.60329,1,      0.00000,     0.694144,      1.04912,    0.0480701,    0.0838288,   0.00647229,  2.00958e-05,     0.234469,     0.118192,    0.0733980,     0.270539,     0.197066,     0.352396,    0.0529031,    0.0733079,     0.229947,    0.0558068,     0.101159,     0.320843
12653,      17.3267,G3IV,      2.92922,2,      1.05820,     0.530490,     0.774105,    0.0366877,    0.0252440,   0.00499774,  2.53810e-05,    0.0546455,    0.0573025,    0.0322965,    0.0410377,    0.0308541,    0.0883898,   0.00647648,   0.00602615,    0.0391026,   0.00529979,   0.00445771,    0.0289322
45333,      19.6589,F9V,      2.01705,1,      0.00000,     0.631206,     0.806219,    0.0436185,    0.0504090,   0.00468077,      0.00000,     0.199697,     0.111667,    0.0706616,     0.242111,     0.195140,     0.404061,    0.0485931,    0.0727279,     0.277402,    0.0513768,     0.100451,     0.350381
107556,      13.6284,A5mF2(IV),     0.897394,1,      0.00000,     0.188115,    0.0238048,    0.0128876,     0.213627,  0.000153956,  2.00958e-05,     0.315664,    0.0577872,   0.00842734,     0.356029,     0.172179,    0.0515558,    0.0652453,    0.0719272,    0.0371092,    0.0662525,     0.101454,     0.134475
107556,      13.6284,A5mF2(IV),     0.897394,2,      2.21327,     0.178796,    0.0228368,    0.0125255,    0.0895535,  9.31040e-05,      0.00000,    0.0740893,    0.0370155,   0.00654673,    0.0392559,    0.0462124,    0.0370352,   0.00435617,   0.00766385,    0.0214625,   0.00318596,   0.00391087,    0.0419136
107649,      15.5608,G2V,      4.66127,2,     0.851424,     0.551115,     0.778197,    0.0384664,    0.0218532,   0.00583612,  2.60240e-05,    0.0530631,    0.0584769,    0.0382802,    0.0403539,    0.0303980,    0.0893061,   0.00671096,   0.00603624,    0.0396074,   0.00556793,   0.00454007,    0.0291552
10798,      12.8344,G8V,      9.16315,1,      0.00000,     0.523445,     0.715750,    0.0357163,   0.00694237,   0.00268165,      0.00000,     0.115870,     0.117939,     0.148548,     0.164072,     0.190712,     0.642820,    0.0357980,    0.0707602,     0.487354,    0.0388565,    0.0979849,     0.482417
40843,      18.2269,F6V,      2.66278,2,      1.15680,     0.534889,     0.645955,    0.0361595,    0.0306289,   0.00425216,  1.56747e-06,    0.0589112,    0.0549445,    0.0257451,    0.0389034,    0.0322869,    0.0809605,   0.00609038,   0.00635011,    0.0345225,   0.00522011,   0.00442320,    0.0288024
65721,      17.9100,G5V,      2.02485,2,      1.17059,     0.539921,     0.398281,    0.0362808,    0.0339922,   0.00511753,  2.47580e-05,    0.0589395,    0.0503326,    0.0184334,    0.0392765,    0.0299657,    0.0650592,   0.00572030,   0.00591788,    0.0284851,   0.00503943,   0.00403943,    0.0254474
21770,      20.3644,F2V,      1.16621,2,      1.69236,     0.533066,     0.611985,    0.0356077,    0.0596983,   0.00451069,      0.00000,    0.0673602,    0.0540551,    0.0181488,    0.0403649,    0.0339766,    0.0721551,   0.00567459,   0.00618742,    0.0321896,   0.00470219,   0.00397830,    0.0332637
27072,      8.88013,F7V,      4.73721,3,      2.15654,     0.301556,    0.0619648,    0.0201180,    0.0619904,    0.0215413,  0.000656328,    0.0214277,    0.0119330,    0.0306113,    0.0105978,  0.000251023,    0.0430601,   0.00107899,  0.000134868,    0.0285403,  0.000792704,  9.02326e-05,    0.0193780
84478,      5.94994,K5V,      146.757,2,     0.218271,     0.544182,     0.271081,    0.0360536,   0.00997521,   0.00370099,  0.000432924,    0.0516423,    0.0536113,    0.0387321,    0.0380874,    0.0314768,    0.0739668,   0.00644837,   0.00671407,    0.0447848,   0.00524905,   0.00493432,    0.0374291
25110,      20.9654,F6V,     0.874780,2,      1.25813,     0.494531,     0.609289,    0.0324988,    0.0302445,   0.00371503,      0.00000,    0.0594187,    0.0507899,    0.0181809,    0.0397544,    0.0319516,    0.0695670,   0.00601551,   0.00630702,    0.0306901,   0.00528740,   0.00446332,    0.0247666
100017,      17.4653,G3V,      2.05908,2,     0.891300,     0.473436,     0.640687,    0.0308750,    0.0119344,   0.00295608,  3.13494e-05,    0.0486258,    0.0550199,    0.0365333,    0.0411062,    0.0299545,    0.0984451,   0.00670220,   0.00645751,    0.0446820,   0.00565659,   0.00519067,    0.0282730
19335,      21.3150,F7V,     0.216471,2,      1.00756,     0.451276,     0.675425,    0.0293842,    0.0276622,   0.00425355,  1.88900e-06,    0.0584051,    0.0541742,    0.0202003,    0.0401729,    0.0334920,    0.0758519,   0.00619883,   0.00681116,    0.0344728,   0.00549904,   0.00524179,    0.0238872
68184,      10.0778,K3V,     0.299291,3,     0.555704,     0.356629,     0.133455,    0.0231992,    0.0374882,    0.0176080,   0.00382399,    0.0236974,   0.00898393,    0.0206323,    0.0137831,   0.00436116,    0.0191028,   0.00264226,   0.00138844,    0.0103894,   0.00242887,   0.00128622,   0.00707080
76074,      5.91690,M0,     0.888023,2,     0.102540,     0.418031,     0.231186,    0.0271365,  0.000483272,   0.00397604,  0.000534588,    0.0189388,    0.0535805,    0.0505954,    0.0260321,    0.0332495,    0.0963783,   0.00399599,   0.00971039,    0.0439175,   0.00437511,    0.0104123,    0.0301039
51502,      22.7302,F2V,     0.691860,1,      0.00000,     0.512657,     0.748633,    0.0329838,    0.0436763,   0.00263452,  2.00958e-05,     0.188851,     0.102093,    0.0551604,     0.233138,     0.193032,     0.379245,    0.0471363,    0.0723787,     0.282450,    0.0498161,     0.100084,     0.353615
113576,      8.23101,K5/M0V,      10.8382,1,      0.00000,     0.562345,     0.389136,    0.0357009,   0.00171014,   0.00209468,      0.00000,    0.0763800,     0.116129,     0.155542,     0.117689,     0.185703,     0.700153,    0.0262354,    0.0686427,     0.594872,    0.0282910,    0.0951198,     0.558378
88694,      17.2041,G3V,      2.92575,1,      0.00000,     0.518285,     0.735687,    0.0328543,    0.0135182,   0.00187382,      0.00000,     0.140374,     0.109845,    0.0888940,     0.188096,     0.191507,     0.508281,    0.0399768,    0.0714113,     0.395355,    0.0429831,    0.0988372,     0.429428
112447,      16.0258,F7V,      10.5719,1,      0.00000,     0.673178,     0.661452,    0.0423887,    0.0887301,   0.00289940,  2.00958e-05,     0.250859,     0.107776,    0.0509418,     0.292261,     0.195403,     0.269927,    0.0566665,    0.0732596,     0.172154,    0.0588417,     0.101310,     0.287157
3765,      7.43500,K2V,     0.348517,3,     0.527124,     0.203472,    0.0178011,    0.0127716,    0.0423888,    0.0143263,   0.00410808,    0.0197887,   0.00518281,    0.0166393,    0.0122642,   0.00256521,    0.0162725,   0.00207805,  0.000922786,   0.00962748,   0.00196809,  0.000724221,   0.00846875
33277,      17.4695,G0V,      2.37051,2,     0.885496,     0.472246,     0.650662,    0.0294448,    0.0137368,   0.00200957,  2.25073e-05,    0.0495819,    0.0544958,    0.0295847,    0.0401569,    0.0328571,    0.0930019,   0.00704741,   0.00652255,    0.0406777,   0.00563025,   0.00500453,    0.0276726
3583,      14.9939,G5IV,      6.06370,2,     0.792514,     0.556581,     0.686172,    0.0346803,    0.0127257,   0.00350556,  4.75466e-05,    0.0515015,    0.0566242,    0.0430278,    0.0421176,    0.0295048,    0.0993236,   0.00665178,   0.00628955,    0.0435653,   0.00560491,   0.00488314,    0.0309106
56997,      9.57942,G8Vvar,      1.82375,3,     0.738257,     0.329781,    0.0758045,    0.0204881,    0.0561754,    0.0200671,   0.00356604,    0.0231675,   0.00746375,    0.0225044,    0.0123532,   0.00114425,    0.0207008,   0.00185971,  0.000419461,    0.0136718,   0.00182713,  0.000426322,    0.0123824
86400,      10.0868,K3V,      1.14254,3,     0.511598,     0.360057,     0.127725,    0.0223651,    0.0275475,    0.0140459,   0.00221841,    0.0243826,    0.0101964,    0.0188595,    0.0131947,   0.00499874,    0.0175732,   0.00266950,   0.00153292,   0.00956421,   0.00252410,   0.00145080,   0.00671999
117473,      5.90463,M2V,      4.92930,1,      0.00000,     0.407396,     0.285817,    0.0250916,  0.000225542,   0.00306347,      0.00000,    0.0336222,     0.112980,     0.175726,    0.0529686,     0.173745,     0.742816,   0.00981252,    0.0633817,     0.707898,    0.0107657,    0.0877698,     0.649740
102485,      14.2448,F5V,     0.148761,3,      2.81850,     0.360137,     0.123636,    0.0221711,    0.0602978,    0.0128532,      0.00000,    0.0254341,    0.0175100,    0.0223958,    0.0118571,  0.000444316,    0.0438142,   0.00160345,  0.000180893,    0.0195563,   0.00107919,  0.000140456,    0.0202249
105858,      9.27192,F6V,      143.554,1,      0.00000,     0.757653,     0.949158,    0.0464317,    0.0762791,   0.00314214,      0.00000,     0.246516,     0.116320,    0.0738876,     0.290408,     0.195900,     0.321698,    0.0564746,    0.0731339,     0.234205,    0.0587805,     0.101259,     0.356722
17420,      13.9550,K2V,     0.178539,2,     0.431584,     0.311286,     0.380366,    0.0188557,   0.00323390,   0.00607107,  0.000262371,    0.0315748,    0.0517162,    0.0415130,    0.0354253,    0.0297912,    0.0973556,   0.00649596,   0.00806383,    0.0474377,   0.00618248,   0.00776995,    0.0280854
50954,      16.1427,F2IV,    0.0862800,3,      3.29606,     0.303989,    0.0862923,    0.0183959,    0.0547860,   0.00491995,      0.00000,    0.0251583,    0.0188306,    0.0175641,    0.0101921,  0.000813280,    0.0491881,   0.00124019,  9.31017e-05,    0.0210491,  0.000911654,  7.31942e-05,    0.0207264
72848,      11.3752,K2V,     0.875574,3,     0.647718,     0.383167,     0.173571,    0.0231550,    0.0361690,    0.0155823,   0.00139143,    0.0277075,   0.00812780,    0.0145757,    0.0140116,   0.00233290,    0.0158008,   0.00199000,   0.00107985,   0.00880807,   0.00203962,   0.00101289,   0.00634683
28103,      14.5080,F1V,      1.32076,3,      3.37126,     0.281689,    0.0828739,    0.0169394,    0.0535542,   0.00336196,      0.00000,    0.0254519,    0.0173824,    0.0167032,   0.00988029,  0.000762681,    0.0481520,   0.00114863,  8.13834e-05,    0.0221218,  0.000839592,  5.82338e-05,    0.0222703
106440,      4.96506,M1V,      2.88992,3,     0.157001,     0.443992,    0.0744727,    0.0266887,    0.0183759,    0.0193434,   0.00488338,    0.0226066,    0.0134084,    0.0239879,    0.0118635,   0.00893000,    0.0191753,   0.00289407,   0.00269301,    0.0100070,   0.00275548,   0.00283449,   0.00700774
