HIP,dist (pc),Type,nexozodis (zodis),Visit #,Visit dt (years),Exp Time (days),Spec char time (days),exoEarth candidate yield,Hot Rocky yield, Warm Rocky yield, Cold Rocky yield, Hot SuperEarth yield, Warm SuperEarth yield, Cold SuperEarth yield, Hot Sub-Neptune yield, Warm Sub-Neptune yield, Cold Sub-Neptune yield,Hot Neptune yield, Warm Neptune yield, Cold Neptune yield, Hot Jupiter yield, Warm Jupiter yield, Cold Jupiter yield
88694,      17.2041,G3V,      2.92575,3,      1.09919,     0.583653,     0.268612,    0.0292095,    0.0468238,    0.0204188,  0.000673149,    0.0297958,    0.0151201,    0.0262201,    0.0147304,   0.00336924,    0.0228536,   0.00222179,   0.00117385,    0.0128935,   0.00213000,   0.00105667,    0.0134192
37349,      14.1001,K2V,      1.35976,4,     0.683459,     0.218163,     0.162912,    0.0108874,   0.00290382,   0.00589498,  0.000278688,   0.00837396,   0.00411054,    0.0127409,   0.00838272,   0.00112815,    0.0159036,   0.00183980,  0.000205828,   0.00993603,   0.00193524,  9.39142e-05,   0.00730726
81300,      9.91954,K2V,      17.8411,3,     0.712103,     0.357284,    0.0601725,    0.0177848,    0.0432140,    0.0112646,   0.00149589,    0.0250580,   0.00878677,    0.0208121,    0.0132463,   0.00368985,    0.0223758,   0.00232840,   0.00101690,    0.0147825,   0.00198169,  0.000738958,    0.0140421
109821,      22.3764,G5V,     0.758687,3,      1.28983,     0.367169,     0.211369,    0.0182418,    0.0158544,   0.00498251,  1.86489e-05,    0.0288000,    0.0150408,   0.00848868,    0.0147545,   0.00653533,    0.0165596,   0.00255527,   0.00181536,   0.00821070,   0.00218592,   0.00161644,   0.00739560
54211,      4.84801,M2Vvar,      150.883,3,     0.122980,     0.307918,     0.161792,    0.0152590,  0.000264776,   0.00277722,  0.000744690,    0.0133732,    0.0259261,    0.0201807,    0.0126685,    0.0165222,    0.0228085,   0.00266820,   0.00413000,    0.0104753,   0.00249201,   0.00439061,   0.00551820
85523,      4.54957,K5,      4.91189,5,     0.160585,     0.194446,    0.0707305,   0.00962727,   0.00212119,   0.00632596,   0.00187530,   0.00709266,   0.00270355,    0.0105352,   0.00477833,  0.000992991,   0.00946022,  0.000846230,  0.000436926,   0.00563700,  0.000865685,  0.000217898,   0.00393082
44897,      19.0405,F9V,      3.22684,3,      1.13812,     0.375885,     0.158631,    0.0185655,    0.0182860,   0.00397127,  2.33111e-05,    0.0289226,    0.0130320,   0.00820263,    0.0157564,   0.00372012,    0.0163905,   0.00219644,   0.00133637,   0.00852741,   0.00216875,   0.00118011,   0.00837710
72659,      6.73312,G8V+K4V,      7.55694,3,     0.966867,     0.257664,    0.0591629,    0.0126078,    0.0315655,   0.00877754,  0.000106226,    0.0200579,    0.0104266,    0.0187555,    0.0140353,  0.000831893,    0.0343543,   0.00224566,  0.000304883,    0.0172891,   0.00185080,  0.000263467,    0.0144686
100017,      17.4653,G3V,      2.05908,3,      1.21541,     0.576362,     0.244806,    0.0280100,    0.0479697,    0.0204488,   0.00130098,    0.0278530,    0.0132423,    0.0280513,    0.0133922,   0.00454959,    0.0207765,   0.00252126,   0.00128583,    0.0131327,   0.00210056,   0.00104633,    0.0131564
79248,      17.9416,K0V,      2.88911,3,     0.941536,     0.349259,     0.186688,    0.0169683,   0.00815013,   0.00285676,  7.76501e-05,    0.0238463,    0.0169236,    0.0113703,    0.0144434,   0.00787128,    0.0197374,   0.00295299,   0.00205511,    0.0103125,   0.00256286,   0.00186746,   0.00883161
12843,      14.1353,F5/F6V,      4.46484,3,      2.86392,     0.413115,    0.0929624,    0.0200620,    0.0354297,    0.0185215,  0.000184801,    0.0234510,    0.0141749,    0.0367000,    0.0191044,   0.00195846,    0.0509758,   0.00261262,  0.000679723,    0.0258830,   0.00239006,  0.000513333,    0.0208816
80337,      12.9080,G3/G5V,      6.70379,3,     0.992099,     0.440943,     0.117334,    0.0213771,    0.0546647,    0.0164469,   0.00179496,    0.0272133,   0.00792602,    0.0177556,    0.0141823,   0.00178084,    0.0200954,   0.00188074,  0.000758026,    0.0144228,   0.00178575,  0.000602114,    0.0156675
3497,      22.0298,G3V,     0.556068,3,      1.13640,     0.258341,     0.191980,    0.0125029,   0.00616011,   0.00234034,  3.92873e-05,    0.0218216,    0.0140324,   0.00480919,    0.0151537,   0.00885946,    0.0128833,   0.00257829,   0.00227572,   0.00692507,   0.00263388,   0.00217645,   0.00538491
50505,      20.2503,G5,      1.74939,3,     0.899517,     0.283681,     0.235494,    0.0136233,   0.00509360,   0.00223419,  7.19027e-05,    0.0237246,    0.0160554,   0.00753535,    0.0166129,   0.00904756,    0.0164751,   0.00287584,   0.00267807,   0.00821846,   0.00284514,   0.00249695,   0.00566851
3909,      15.8800,F7IV-V,      10.8118,3,      1.17663,     0.567643,     0.306109,    0.0271274,    0.0469922,    0.0123141,  3.27159e-05,    0.0286248,    0.0177896,    0.0132167,    0.0142815,   0.00194357,    0.0237965,   0.00212164,  0.000397778,    0.0136863,   0.00179217,  0.000321057,    0.0173773
74702,      15.8148,K0,      1.48703,4,     0.793038,     0.258696,     0.180357,    0.0123485,   0.00651559,   0.00685871,  0.000184600,    0.0115160,   0.00881890,    0.0110758,   0.00853337,   0.00107437,    0.0124333,   0.00172780,  8.29352e-05,   0.00683886,   0.00186413,  1.36844e-05,   0.00504244
95447,      14.9593,G8IVvar,      2.39856,3,      1.28285,     0.435223,    0.0718193,    0.0206256,    0.0502487,    0.0141050,  0.000204816,    0.0256762,    0.0113917,    0.0126862,    0.0135979,   0.00117455,    0.0244880,   0.00183029,  0.000375459,    0.0143893,   0.00144447,  0.000368426,    0.0173947
67927,      11.3960,G0IV,      1.37867,4,      5.25681,     0.147687,   0.00383994,   0.00698207,    0.0330288,  0.000712898,      0.00000,    0.0122314,    0.0138710,   0.00528795,   0.00581004,    0.0111516,    0.0306967,  0.000626782,   0.00165959,    0.0158708,  0.000297316,  0.000816968,    0.0175687
73996,      19.3546,F5V,      1.70915,3,      1.69160,     0.514580,     0.182083,    0.0242610,    0.0573968,    0.0124150,      0.00000,    0.0272629,    0.0163737,    0.0100199,    0.0133876,   0.00175406,    0.0234545,   0.00178709,  0.000305968,    0.0144353,   0.00153354,  0.000262109,    0.0186801
95319,      15.6098,G8V,      10.9782,3,     0.760528,     0.417463,     0.252214,    0.0196591,    0.0101672,   0.00334551,  9.56358e-05,    0.0292824,    0.0174517,    0.0121382,    0.0181572,   0.00516178,    0.0184131,   0.00237999,   0.00175581,   0.00956929,   0.00224508,   0.00161795,   0.00888943
22449,      8.04189,F6V,      3.59093,4,      3.51849,     0.175486,   0.00867071,   0.00825234,    0.0263048,    0.0112292,  0.000512041,   0.00770068,   0.00586443,    0.0221775,   0.00486964,  0.000321552,    0.0462539,  0.000539458,  3.91143e-05,    0.0219176,  0.000413240,  3.91555e-05,    0.0183490
4148,      13.9768,K2V,      2.44669,4,     0.775375,     0.224158,     0.153221,    0.0105234,   0.00232988,   0.00453082,  0.000264059,   0.00795784,   0.00658283,    0.0108250,   0.00913290,  0.000404224,    0.0158622,   0.00189075,  6.16897e-05,   0.00981282,   0.00188998,  2.74468e-05,   0.00731413
50384,      22.3317,F8Vw,     0.337671,3,      1.46585,     0.476902,     0.348650,    0.0223501,    0.0343372,   0.00842658,  5.48615e-06,    0.0317178,    0.0161713,    0.0110007,    0.0154495,   0.00308811,    0.0195405,   0.00211557,   0.00121894,   0.00936367,   0.00207877,   0.00106628,   0.00992932
53721,      13.8021,G0V,      2.35947,3,      2.10215,     0.265587,    0.0280599,    0.0124282,    0.0346803,   0.00915423,  1.16154e-05,    0.0198764,    0.0139264,    0.0258164,    0.0126660,  0.000669935,    0.0529622,   0.00162740,  0.000367921,    0.0252875,   0.00164226,  0.000347089,    0.0286338
98698,      12.7188,K4V,      2.35120,4,     0.566536,     0.192766,     0.111916,   0.00899424,   0.00111140,   0.00120692,  0.000307888,   0.00744585,   0.00728567,   0.00262409,   0.00767586,   0.00127728,   0.00764456,   0.00162818,  0.000127082,   0.00481720,   0.00172438,  2.63162e-05,   0.00370447
32480,      16.6481,G0V,      1.04319,3,      1.43643,     0.461598,     0.113131,    0.0215199,    0.0569716,    0.0166403,  0.000608963,    0.0271439,   0.00986043,    0.0157546,    0.0131914,   0.00158346,    0.0240546,   0.00179878,  0.000724261,    0.0133959,   0.00175592,  0.000569482,    0.0165358
67155,      5.43527,M3V,      2.08174,5,     0.223669,     0.154181,    0.0240290,   0.00718273,   0.00339004,   0.00688067,   0.00177257,   0.00622820,   0.00192862,   0.00858780,   0.00380752,  0.000348439,   0.00901179,  0.000803131,  0.000186604,   0.00619464,  0.000787887,  7.48043e-05,   0.00441214
25110,      20.9654,F6V,     0.874780,3,      1.72993,     0.560095,     0.202700,    0.0260059,    0.0562018,    0.0130617,      0.00000,    0.0276668,    0.0169788,    0.0110701,    0.0136226,   0.00159492,    0.0236140,   0.00198721,  0.000350269,    0.0136494,   0.00167792,  0.000302110,    0.0177797
84720,      8.78613,M0V,      38.1875,3,     0.616942,     0.409474,    0.0588616,    0.0189709,    0.0482035,    0.0121604,  0.000606290,    0.0278105,   0.00757863,    0.0157620,    0.0134824,   0.00182475,    0.0178398,   0.00186896,  0.000734879,    0.0121047,   0.00185592,  0.000609482,    0.0137151
83389,      18.2937,G8V,      2.85091,3,     0.831499,     0.335354,     0.261544,    0.0155130,   0.00731777,   0.00512094,  0.000112014,    0.0249367,    0.0204914,    0.0134440,    0.0168635,    0.0106281,    0.0174750,   0.00300430,   0.00260763,   0.00918959,   0.00289638,   0.00251099,   0.00620684
17420,      13.9550,K2V,     0.178539,5,      1.00703,     0.224885,     0.149936,    0.0103316,   0.00551679,   0.00845673,  0.000249590,   0.00704768,   0.00172413,    0.0156133,   0.00371391,  5.76885e-05,    0.0147290,  0.000687300,  1.35567e-05,   0.00888422,  0.000562557,      0.00000,   0.00623166
25623,      12.9358,K5V,      1.24940,4,     0.532391,     0.270729,     0.181462,    0.0124206,   0.00250243,    0.0103521,  0.000363231,    0.0103532,    0.0108105,    0.0197157,    0.0102616,   0.00202887,    0.0169921,   0.00207377,  0.000222856,    0.0102177,   0.00189758,  7.68432e-05,   0.00631345
26394,      18.2798,G3IV,      4.08935,3,      1.28653,     0.431262,     0.169364,    0.0197753,    0.0277776,   0.00556918,  1.35848e-05,    0.0308231,    0.0133015,    0.0116577,    0.0156489,   0.00285542,    0.0181577,   0.00204482,   0.00103575,    0.0105355,   0.00202936,  0.000867925,    0.0118149
30314,      23.8896,G1V,     0.251238,3,      1.17713,     0.244283,     0.194062,    0.0111782,   0.00533267,   0.00174641,  2.66872e-05,    0.0220996,    0.0122695,   0.00406237,    0.0145179,   0.00799060,    0.0131586,   0.00258460,   0.00240637,   0.00716098,   0.00249964,   0.00220100,   0.00586261
83990,      13.7492,K0V,     0.511028,4,     0.414756,     0.268252,     0.232001,    0.0122696,   0.00696126,    0.0191615,   0.00236889,    0.0149189,   0.00623110,    0.0209133,   0.00701960,   0.00407179,    0.0177513,  0.000799485,   0.00189436,    0.0100176,  0.000835980,   0.00164482,   0.00620192
94761,      5.91160,M3.5V,      7.28031,4,     0.106969,     0.261704,     0.176077,    0.0118625,  0.000290939,    0.0132215,   0.00421131,    0.0113593,   0.00677409,    0.0216130,    0.0110954,   0.00543711,    0.0162766,   0.00102023,   0.00349443,   0.00924444,   0.00113161,   0.00362761,   0.00443824
79492,      24.3007,G8V,    0.0172805,3,      1.16164,     0.281381,     0.160529,    0.0127346,   0.00528805,   0.00206229,  2.78126e-05,    0.0227484,    0.0136894,   0.00462699,    0.0149337,   0.00855905,    0.0148826,   0.00263920,   0.00256450,   0.00767654,   0.00256875,   0.00236871,   0.00573678
86736,      17.1245,F6/F7V,      2.07662,3,      2.48649,     0.337146,    0.0735373,    0.0151889,    0.0389996,   0.00696640,  7.43544e-07,    0.0263649,    0.0163981,    0.0157455,    0.0125682,   0.00204069,    0.0430688,   0.00176888,  0.000597057,    0.0204816,   0.00162722,  0.000422601,    0.0248885
29800,      19.5339,F5IV-V,      2.98175,3,      1.60844,     0.524577,     0.253338,    0.0235863,    0.0488106,   0.00864252,  4.42107e-07,    0.0278242,    0.0167240,    0.0104303,    0.0138663,   0.00167719,    0.0233159,   0.00193443,  0.000355621,    0.0130039,   0.00163422,  0.000307373,    0.0177043
109176,      11.7975,F5V,     0.963083,4,      3.86889,     0.206044,    0.0141394,   0.00924946,    0.0313329,   0.00894904,      0.00000,    0.0109819,   0.00538759,    0.0167984,   0.00752605,  0.000672966,    0.0386392,  0.000915366,  9.99858e-05,    0.0195859,  0.000584297,  0.000111752,    0.0162979
5862,      15.1769,F8V,      2.33512,3,      2.29561,     0.272659,    0.0355250,    0.0122337,    0.0270780,   0.00661212,  4.74261e-06,    0.0191367,    0.0149729,    0.0208702,    0.0105118,   0.00107050,    0.0499616,   0.00139083,  0.000253448,    0.0235098,   0.00149998,  0.000221925,    0.0263911
64792,      17.5381,G0Vs,     0.638581,3,      1.57550,     0.359020,    0.0672606,    0.0160892,    0.0452407,   0.00791700,  3.20528e-05,    0.0260175,   0.00918322,    0.0105249,    0.0130840,   0.00157410,    0.0233099,   0.00174013,  0.000709173,    0.0112753,   0.00165324,  0.000562602,    0.0151629
106440,      4.96506,M1V,      2.88992,4,     0.235502,     0.170476,   0.00832552,   0.00763871,   0.00540686,   0.00932877,   0.00311264,    0.0114920,   0.00280860,    0.0229401,   0.00628900,   0.00128992,    0.0222370,   0.00122506,  0.000485960,    0.0154250,   0.00130065,  0.000291583,    0.0103765
114948,      20.4599,F7V,      3.49589,3,      1.34508,     0.400431,     0.194027,    0.0179363,    0.0182523,   0.00248479,  2.34719e-05,    0.0266808,    0.0131500,   0.00755907,    0.0174016,   0.00249872,    0.0179775,   0.00231731,  0.000673103,   0.00992763,   0.00198256,  0.000634939,    0.0111694
38784,      17.1501,G8V,      1.64202,4,     0.862520,     0.375999,     0.234011,    0.0168185,    0.0193314,    0.0106617,  0.000305838,    0.0160326,   0.00605258,    0.0175608,   0.00741734,  0.000653919,    0.0123747,   0.00138515,  0.000146731,   0.00613788,   0.00117334,  4.00006e-05,   0.00489333
110649,      20.4540,F9V,      1.90272,3,      1.53125,     0.494104,     0.129209,    0.0219952,    0.0369571,   0.00663342,  6.83257e-07,    0.0276856,    0.0171026,   0.00966744,    0.0151380,   0.00205185,    0.0223093,   0.00235353,  0.000413699,    0.0109176,   0.00188927,  0.000344215,    0.0149155
46580,      12.7830,K3V,      4.86289,4,     0.582539,     0.252946,     0.142990,    0.0112570,   0.00337641,   0.00397763,  0.000295910,    0.0106003,    0.0106480,    0.0122798,   0.00872688,   0.00149874,    0.0141862,   0.00183573,  0.000122808,   0.00756529,   0.00183970,  3.36847e-05,   0.00567356
100925,      19.3089,G6/G8V,      2.09224,3,     0.964734,     0.406044,     0.295070,    0.0180500,    0.0135153,   0.00832983,  7.20032e-05,    0.0285908,    0.0213308,    0.0165477,    0.0163192,   0.00933667,    0.0192428,   0.00275955,   0.00227569,   0.00922698,   0.00278531,   0.00214090,   0.00655588
102409,      9.72484,M1Ve,      1.62483,3,     0.270128,     0.305889,     0.151611,    0.0135653,  0.000128773,   0.00210423,  0.000436259,   0.00973724,    0.0260435,    0.0199221,    0.0118490,    0.0174825,    0.0258628,   0.00258593,   0.00444697,    0.0123917,   0.00254684,   0.00492585,   0.00761152
34834,      20.8582,F0IV,      2.12029,3,      3.38813,     0.373761,     0.119054,    0.0165715,    0.0425408,   0.00267733,      0.00000,    0.0262605,    0.0227470,   0.00872138,    0.0120667,    0.0136057,    0.0362307,   0.00150638,   0.00161191,    0.0215944,   0.00118805,  0.000499707,    0.0277616
59750,      22.3514,F5V,      2.46510,3,      1.23375,     0.387023,     0.273891,    0.0171414,    0.0124828,   0.00261207,  1.63982e-05,    0.0313333,    0.0159418,   0.00871957,    0.0184862,   0.00489788,    0.0192106,   0.00246420,   0.00166623,   0.00945286,   0.00228474,   0.00152982,   0.00802997
70319,      17.4385,G1V,      6.60195,3,     0.942301,     0.350035,     0.178509,    0.0154826,   0.00834749,   0.00178306,  6.14328e-05,    0.0259624,    0.0127161,   0.00723138,    0.0140931,   0.00682877,    0.0151571,   0.00259205,   0.00180215,   0.00799433,   0.00222504,   0.00158647,   0.00765368
29525,      18.6451,G8V,     0.517230,4,      1.06304,     0.261456,     0.144531,    0.0115617,    0.0108102,   0.00419893,  6.50099e-05,    0.0110996,   0.00633266,   0.00831977,   0.00645222,  0.000694258,    0.0125098,   0.00124982,  0.000119618,   0.00694843,   0.00104745,  2.84215e-05,   0.00610652
36366,      18.0473,F0V...,      2.18982,3,      3.41835,     0.385903,     0.111375,    0.0170521,    0.0271244,   0.00317238,      0.00000,    0.0260725,    0.0177589,    0.0162394,    0.0161159,   0.00205301,    0.0520585,   0.00242315,  0.000334112,    0.0219207,   0.00178963,  0.000157897,    0.0210251
86162,      4.54999,M3.5Vvar,      2.14840,5,     0.131959,     0.158610,    0.0522023,   0.00700678,   0.00163506,   0.00570627,   0.00875172,   0.00649599,  0.000638336,    0.0234262,   0.00791067,      0.00000,    0.0210382,   0.00103589,  0.000758716,    0.0132044,  0.000861442,  0.000908041,   0.00735717
82860,      15.0841,F6Vvar,      6.61753,3,      1.40803,     0.612999,     0.237305,    0.0270763,    0.0712172,    0.0230074,  0.000626265,    0.0288956,    0.0133571,    0.0136636,    0.0138097,   0.00171430,    0.0262839,   0.00175993,  0.000338385,    0.0177203,   0.00138145,  0.000313689,    0.0207051
57939,      9.17809,G8Vp,      4.53400,4,     0.672688,     0.169015,    0.0150572,   0.00744887,    0.0111433,   0.00940050,   0.00277334,   0.00930548,   0.00221608,    0.0236140,   0.00640133,  0.000405982,    0.0234060,   0.00122606,  8.93148e-05,    0.0140044,   0.00115997,  2.73688e-05,    0.0124970
36208,      3.80257,M5,      139.672,3,    0.0535572,     0.275253,     0.132284,    0.0120497,  8.26373e-05,   0.00198300,  0.000793683,   0.00553069,    0.0228551,    0.0351757,    0.0145137,   0.00465943,    0.0478873,   0.00243287,   0.00185495,    0.0216289,   0.00266778,   0.00172886,    0.0123382
95501,      15.5255,F0IV,      10.2654,3,      3.34042,     0.244525,    0.0472914,    0.0106951,    0.0341574,  0.000416565,      0.00000,    0.0353617,    0.0171413,   0.00754755,    0.0181307,   0.00458872,    0.0385474,   0.00236181,  0.000402291,    0.0207437,   0.00183030,  0.000205699,    0.0253369
102040,      20.8986,G5V,     0.210873,4,      1.28408,     0.268152,     0.160545,    0.0117098,    0.0104317,   0.00528723,  4.01514e-05,    0.0118437,   0.00869029,   0.00910013,   0.00619535,  0.000875016,    0.0133418,   0.00125912,  0.000131580,   0.00677677,   0.00130338,  4.21059e-05,   0.00603106
113421,      20.0735,G8IV,      2.40261,3,      1.21214,     0.547702,     0.281278,    0.0238698,    0.0274783,   0.00805217,  2.42757e-05,    0.0318458,    0.0200174,    0.0173221,    0.0167047,   0.00473057,    0.0249225,   0.00249100,   0.00142330,    0.0122603,   0.00236491,   0.00130066,    0.0110942
33277,      17.4695,G0V,      2.37051,3,      1.23969,     0.388855,     0.117507,    0.0169340,    0.0296797,   0.00661776,  2.27283e-05,    0.0262035,   0.00963992,    0.0105453,    0.0130956,   0.00402263,    0.0161548,   0.00215855,   0.00113924,   0.00868978,   0.00199559,  0.000898650,   0.00978721
28103,      14.5080,F1V,      1.32076,4,      4.84619,     0.203406,    0.0195331,   0.00882193,    0.0277999,   0.00360661,      0.00000,    0.0146427,   0.00762982,    0.0122766,   0.00931047,  0.000916678,    0.0403338,   0.00121061,  0.000154746,    0.0213047,  0.000829290,  0.000111724,    0.0168699
33690,      18.3602,K0IV-V,      2.76793,3,     0.833193,     0.309717,     0.225871,    0.0134315,   0.00519784,   0.00266310,  0.000111290,    0.0229773,    0.0185873,   0.00948950,    0.0166924,    0.0106695,    0.0161106,   0.00299548,   0.00263223,   0.00843390,   0.00294110,   0.00252942,   0.00588753
7339,      21.0559,G6V,     0.190346,4,      1.76774,     0.220994,     0.139830,   0.00957250,   0.00358589,   0.00445290,  4.37083e-05,   0.00996286,   0.00735329,    0.0120961,   0.00694942,  0.000703592,    0.0271950,   0.00136535,  6.93785e-05,    0.0137808,   0.00133224,  1.68423e-05,    0.0104063
46853,      13.9023,F6IV,    0.0962648,4,      5.24783,     0.174731,   0.00744511,   0.00753412,    0.0263932,   0.00101247,      0.00000,   0.00974508,    0.0118888,   0.00801702,   0.00542049,   0.00206319,    0.0411622,  0.000561011,  3.23675e-05,    0.0206543,  0.000490580,  1.81447e-06,    0.0191015
35136,      16.8671,G0V,      2.75021,3,      2.08861,     0.375890,    0.0859759,    0.0162029,    0.0275988,   0.00994862,  1.67599e-05,    0.0186407,    0.0109014,    0.0281040,    0.0116883,   0.00162551,    0.0466113,   0.00173679,  0.000533022,    0.0258581,   0.00152146,  0.000375741,    0.0267584
61174,      17.9613,F2V,      6.70044,3,      3.17455,     0.426492,     0.164702,    0.0183235,    0.0235783,   0.00386397,      0.00000,    0.0264873,    0.0183637,    0.0183885,    0.0168857,   0.00216506,    0.0513447,   0.00255633,  0.000374500,    0.0243654,   0.00192324,  0.000184001,    0.0212520
83591,      10.4657,K5V,      2.83990,5,     0.473387,     0.209674,     0.139841,   0.00900352,  0.000902905,   0.00492655,  0.000479867,   0.00585866,   0.00359448,   0.00925318,   0.00571655,  2.53830e-05,   0.00950753,   0.00111928,      0.00000,   0.00604348,   0.00136006,      0.00000,   0.00394764
910,      17.9898,F5V,      1.97908,3,      1.73612,     0.438651,     0.102176,    0.0187798,    0.0513055,   0.00822306,  2.76920e-05,    0.0271995,    0.0131044,   0.00894883,    0.0133688,   0.00184782,    0.0218010,   0.00176961,  0.000343616,    0.0129954,   0.00139403,  0.000330531,    0.0182019
45333,      19.6589,F9V,      2.01705,3,      1.69031,     0.548906,     0.166493,    0.0234644,    0.0480727,    0.0100360,  6.43065e-07,    0.0296140,    0.0156350,    0.0119617,    0.0152591,   0.00167339,    0.0247910,   0.00200811,  0.000441246,    0.0130339,   0.00160761,  0.000414743,    0.0177081
19884,      13.0574,K5V,      2.33436,4,     0.457752,     0.192047,     0.127764,   0.00820905,  0.000164912,  0.000851701,  0.000353666,   0.00498280,   0.00946059,    0.0109538,   0.00691587,   0.00172028,    0.0204979,   0.00106235,  0.000574333,    0.0113912,  0.000820421,  0.000539031,   0.00743610
42808,      11.1860,K2V,      2.48635,4,     0.877257,     0.166510,    0.0207074,   0.00710377,   0.00575062,   0.00551327,  0.000210684,   0.00953071,   0.00243328,    0.0145736,   0.00494248,  0.000536181,    0.0211755,   0.00110765,  7.49606e-05,    0.0126082,   0.00102472,  2.52635e-05,    0.0103700
71181,      13.2434,K3V,      2.12380,5,     0.724259,     0.180156,     0.108899,   0.00765980,  0.000696684,   0.00202116,  0.000288576,   0.00479265,   0.00277537,   0.00511980,   0.00527698,  4.15357e-05,   0.00772933,  0.000934871,      0.00000,   0.00470419,  0.000912864,      0.00000,   0.00326323
78775,      14.3705,G8V,      4.38490,4,     0.831294,     0.385468,     0.232038,    0.0163121,    0.0155912,    0.0168019,  0.000733979,    0.0138104,   0.00559088,    0.0228152,   0.00796991,  0.000940950,    0.0134790,   0.00149400,  0.000141947,   0.00783556,   0.00143488,  5.68429e-05,   0.00605004
91768,      3.52176,K5,      1.50178,5,     0.123749,     0.127158,   0.00649837,   0.00537331,   0.00325947,   0.00521193,   0.00123239,   0.00587928,   0.00172237,   0.00646424,   0.00534458,      0.00000,   0.00848600,   0.00112902,  5.66192e-05,   0.00596699,   0.00114152,  2.00003e-05,   0.00389559
86620,      22.7337,G0V,      2.62815,3,      1.39377,     0.424339,     0.215452,    0.0177403,    0.0153357,   0.00227897,  2.43561e-05,    0.0274852,    0.0152875,   0.00758735,    0.0179626,   0.00323652,    0.0192951,   0.00252225,  0.000853620,   0.00935752,   0.00198000,  0.000785534,    0.0101479
91772,      3.52283,K5,      150.968,4,    0.0506456,     0.294898,     0.143415,    0.0123267,  9.51227e-05,   0.00699371,  0.000668969,   0.00818851,    0.0124228,    0.0242726,    0.0143388,   0.00154280,    0.0252358,   0.00179201,   0.00219169,    0.0120418,   0.00173561,   0.00227670,   0.00531285
76829,      17.3923,F5IV-V,      5.60329,3,      2.53982,     0.455516,     0.170748,    0.0190072,    0.0414194,   0.00588633,      0.00000,    0.0224688,    0.0229106,    0.0124175,    0.0111732,   0.00812580,    0.0407921,   0.00146219,  0.000616075,    0.0228508,   0.00114013,  0.000141557,    0.0288329
39157,      17.1001,G8V,      2.39036,3,     0.723979,     0.298688,     0.233783,    0.0124340,   0.00513218,   0.00603883,  0.000174311,    0.0209910,    0.0233364,    0.0169375,    0.0161785,    0.0125916,    0.0185879,   0.00291738,   0.00290432,   0.00912849,   0.00268750,   0.00260846,   0.00665929
51502,      22.7302,F2V,     0.691860,3,      1.86915,     0.417726,     0.116774,    0.0173887,    0.0360340,   0.00408638,      0.00000,    0.0263371,    0.0112755,   0.00746176,    0.0149227,   0.00159588,    0.0200285,   0.00219246,  0.000466326,   0.00991822,   0.00173819,  0.000445875,    0.0140041
99701,      6.16062,M0V,      7.59207,4,     0.325331,     0.154092,    0.0114765,   0.00641044,   0.00266557,   0.00355343,  0.000453100,   0.00885868,   0.00228772,    0.0139435,   0.00919620,  0.000829052,    0.0190537,   0.00135850,  0.000552635,    0.0127866,   0.00136800,  0.000365268,   0.00906735
41484,      21.9880,G5V,      2.04230,3,      1.19912,     0.354939,     0.214259,    0.0146872,   0.00841345,   0.00181067,  2.52202e-05,    0.0269153,    0.0139963,   0.00732657,    0.0146673,   0.00741769,    0.0164066,   0.00257778,   0.00199593,   0.00825363,   0.00224368,   0.00175491,   0.00757743
106696,      14.8142,K2V,      3.13323,4,     0.666111,     0.271403,     0.183603,    0.0112062,   0.00417027,   0.00561895,  0.000247058,    0.0113369,    0.0117816,    0.0145047,   0.00873393,   0.00189765,    0.0137110,   0.00189837,  0.000128390,   0.00753066,   0.00194867,  3.47373e-05,   0.00555873
15510,      6.00381,G8V,      139.145,3,     0.806682,     0.353147,    0.0548419,    0.0145324,    0.0543308,    0.0158209,   0.00301009,    0.0257908,   0.00713156,    0.0213132,    0.0142981,   0.00174266,    0.0243100,   0.00205549,  0.000626253,    0.0172227,   0.00187312,  0.000433681,    0.0136119
113576,      8.23101,K5/M0V,      10.8382,4,     0.397580,     0.284055,     0.101690,    0.0116882,   0.00237220,   0.00549519,  0.000445423,   0.00856244,   0.00387173,    0.0126242,   0.00856914,   0.00101565,    0.0145882,   0.00168610,  0.000203881,   0.00959046,   0.00169777,  0.000138077,   0.00671023
19849,      5.03612,K1V,      273.686,3,     0.614801,     0.304535,    0.0353374,    0.0124981,    0.0468732,    0.0117276,   0.00170631,    0.0247769,   0.00729627,    0.0186369,    0.0142241,   0.00180568,    0.0224530,   0.00202745,  0.000611700,    0.0164614,   0.00189415,  0.000448160,    0.0120623
94761,      5.91160,M3.5V,      7.28031,5,     0.137532,     0.259200,     0.160176,    0.0106232,  0.000193011,    0.0108845,   0.00419684,   0.00421628,   0.00545325,    0.0209160,   0.00312628,  0.000782993,    0.0172448,  0.000376023,  0.000318184,    0.0101659,  0.000394651,  0.000243161,   0.00516544
2021,      7.45879,G2IV,      1.11589,5,      4.72688,     0.154034,   0.00314834,   0.00629504,    0.0115073,   0.00672064,      0.00000,   0.00335244,   0.00413620,    0.0141900,   0.00213232,   0.00138692,    0.0345077,  0.000242616,  0.000280525,    0.0162889,  0.000146018,  0.000147090,    0.0140256
